"rgn_id","producto","year","score"
8207,"Algas",2023,0.45
6206,"Algas",2023,0.45
8203,"Algas",2023,0.45
7203,"Algas",2023,0.45
8106,"Algas",2023,0.45
6201,"Algas",2023,0.45
16203,"Algas",2023,0.45
16202,"Algas",2023,0.45
7303,"Algas",2023,0.45
8107,"Algas",2023,0.45
8110,"Algas",2023,0.45
8111,"Algas",2023,0.45
6205,"Algas",2023,0.45
7309,"Algas",2023,0.45
8108,"Algas",2023,0.45
8102,"Algas",2024,0.45
8112,"Algas",2024,0.45
8202,"Algas",2024,0.45
8206,"Algas",2024,0.45
7202,"Algas",2024,0.45
6203,"Algas",2024,0.45
7103,"Algas",2024,0.45
7102,"Algas",2024,0.45
8201,"Algas",2024,0.45
8207,"Algas",2024,0.45
6206,"Algas",2024,0.45
8203,"Algas",2024,0.45
7203,"Algas",2024,0.45
8106,"Algas",2024,0.45
6201,"Algas",2024,0.45
16203,"Algas",2024,0.45
16202,"Algas",2024,0.45
7303,"Algas",2024,0.45
8107,"Algas",2024,0.45
8110,"Algas",2024,0.45
8111,"Algas",2024,0.45
6205,"Algas",2024,0.45
7309,"Algas",2024,0.45
8108,"Algas",2024,0.45
3304,"Algas",2020,0.9
2101,"Algas",2020,0.9
1404,"Algas",2020,0.9
3101,"Algas",2020,0.9
3201,"Algas",2020,0.9
2301,"Algas",2020,0.9
2104,"Algas",2020,0.9
15102,"Algas",2020,0.9
3303,"Algas",2020,0.9
15101,"Algas",2020,0.9
2102,"Algas",2020,0.9
1101,"Algas",2020,0.9
3102,"Algas",2020,0.9
3304,"Algas",2021,0.6
2101,"Algas",2021,0.6
1404,"Algas",2021,0.6
3101,"Algas",2021,0.6
3201,"Algas",2021,0.6
2301,"Algas",2021,0.6
2104,"Algas",2021,0.6
15102,"Algas",2021,0.6
3303,"Algas",2021,0.6
15101,"Algas",2021,0.6
2102,"Algas",2021,0.6
1101,"Algas",2021,0.6
3102,"Algas",2021,0.6
3304,"Algas",2022,1
2101,"Algas",2022,1
1404,"Algas",2022,1
3101,"Algas",2022,1
3201,"Algas",2022,1
2301,"Algas",2022,1
2104,"Algas",2022,1
15102,"Algas",2022,1
3303,"Algas",2022,1
15101,"Algas",2022,1
2102,"Algas",2022,1
1101,"Algas",2022,1
3102,"Algas",2022,1
3304,"Algas",2023,1
2101,"Algas",2023,1
1404,"Algas",2023,1
3101,"Algas",2023,1
3201,"Algas",2023,1
2301,"Algas",2023,1
2104,"Algas",2023,1
15102,"Algas",2023,1
3303,"Algas",2023,1
15101,"Algas",2023,1
2102,"Algas",2023,1
1101,"Algas",2023,1
3102,"Algas",2023,1
3304,"Algas",2024,1
2101,"Algas",2024,1
1404,"Algas",2024,1
3101,"Algas",2024,1
3201,"Algas",2024,1
2301,"Algas",2024,1
2104,"Algas",2024,1
15102,"Algas",2024,1
3303,"Algas",2024,1
15101,"Algas",2024,1
2102,"Algas",2024,1
1101,"Algas",2024,1
3102,"Algas",2024,1
9102,"Algas",2020,0.625
10106,"Algas",2020,0.625
10203,"Algas",2020,0.625
10401,"Algas",2020,0.625
10102,"Algas",2020,0.625
10202,"Algas",2020,0.625
14106,"Algas",2020,0.625
10201,"Algas",2020,0.625
10209,"Algas",2020,0.625
10403,"Algas",2020,0.625
10305,"Algas",2020,0.625
10205,"Algas",2020,0.625
14102,"Algas",2020,0.625
10103,"Algas",2020,0.625
10109,"Algas",2020,0.625
10104,"Algas",2020,0.625
10206,"Algas",2020,0.625
10303,"Algas",2020,0.625
10207,"Algas",2020,0.625
10208,"Algas",2020,0.625
9118,"Algas",2020,0.625
10210,"Algas",2020,0.625
10204,"Algas",2020,0.625
14101,"Algas",2020,0.625
10108,"Algas",2020,0.625
9116,"Algas",2020,0.625
10101,"Algas",2020,0.625
10306,"Algas",2020,0.625
14201,"Algas",2020,0.625
9102,"Algas",2021,0.625
10106,"Algas",2021,0.625
10203,"Algas",2021,0.625
10401,"Algas",2021,0.625
10102,"Algas",2021,0.625
10202,"Algas",2021,0.625
14106,"Algas",2021,0.625
10201,"Algas",2021,0.625
10209,"Algas",2021,0.625
10403,"Algas",2021,0.625
10305,"Algas",2021,0.625
10205,"Algas",2021,0.625
14102,"Algas",2021,0.625
10103,"Algas",2021,0.625
10109,"Algas",2021,0.625
10104,"Algas",2021,0.625
10206,"Algas",2021,0.625
10303,"Algas",2021,0.625
10207,"Algas",2021,0.625
10208,"Algas",2021,0.625
9118,"Algas",2021,0.625
10210,"Algas",2021,0.625
10204,"Algas",2021,0.625
14101,"Algas",2021,0.625
10108,"Algas",2021,0.625
9116,"Algas",2021,0.625
10101,"Algas",2021,0.625
10306,"Algas",2021,0.625
14201,"Algas",2021,0.625
9102,"Algas",2022,0.425
10106,"Algas",2022,0.425
10203,"Algas",2022,0.425
10401,"Algas",2022,0.425
10102,"Algas",2022,0.425
10202,"Algas",2022,0.425
14106,"Algas",2022,0.425
10201,"Algas",2022,0.425
10209,"Algas",2022,0.425
10403,"Algas",2022,0.425
10305,"Algas",2022,0.425
10205,"Algas",2022,0.425
14102,"Algas",2022,0.425
10103,"Algas",2022,0.425
10109,"Algas",2022,0.425
10104,"Algas",2022,0.425
10206,"Algas",2022,0.425
10303,"Algas",2022,0.425
10207,"Algas",2022,0.425
10208,"Algas",2022,0.425
9118,"Algas",2022,0.425
10210,"Algas",2022,0.425
10204,"Algas",2022,0.425
14101,"Algas",2022,0.425
10108,"Algas",2022,0.425
9116,"Algas",2022,0.425
10101,"Algas",2022,0.425
10306,"Algas",2022,0.425
14201,"Algas",2022,0.425
9102,"Algas",2023,0.5
10106,"Algas",2023,0.5
10203,"Algas",2023,0.5
10401,"Algas",2023,0.5
10102,"Algas",2023,0.5
10202,"Algas",2023,0.5
14106,"Algas",2023,0.5
10201,"Algas",2023,0.5
10209,"Algas",2023,0.5
10403,"Algas",2023,0.5
10305,"Algas",2023,0.5
10205,"Algas",2023,0.5
14102,"Algas",2023,0.5
10103,"Algas",2023,0.5
10109,"Algas",2023,0.5
10104,"Algas",2023,0.5
10206,"Algas",2023,0.5
10303,"Algas",2023,0.5
10207,"Algas",2023,0.5
10208,"Algas",2023,0.5
9118,"Algas",2023,0.5
10210,"Algas",2023,0.5
10204,"Algas",2023,0.5
14101,"Algas",2023,0.5
10108,"Algas",2023,0.5
9116,"Algas",2023,0.5
10101,"Algas",2023,0.5
10306,"Algas",2023,0.5
14201,"Algas",2023,0.5
9102,"Algas",2024,0.425
10106,"Algas",2024,0.425
10203,"Algas",2024,0.425
10401,"Algas",2024,0.425
10102,"Algas",2024,0.425
10202,"Algas",2024,0.425
14106,"Algas",2024,0.425
10201,"Algas",2024,0.425
10209,"Algas",2024,0.425
10403,"Algas",2024,0.425
10305,"Algas",2024,0.425
10205,"Algas",2024,0.425
14102,"Algas",2024,0.425
10103,"Algas",2024,0.425
10109,"Algas",2024,0.425
10104,"Algas",2024,0.425
10206,"Algas",2024,0.425
10303,"Algas",2024,0.425
10207,"Algas",2024,0.425
10208,"Algas",2024,0.425
9118,"Algas",2024,0.425
10210,"Algas",2024,0.425
10204,"Algas",2024,0.425
14101,"Algas",2024,0.425
10108,"Algas",2024,0.425
9116,"Algas",2024,0.425
10101,"Algas",2024,0.425
10306,"Algas",2024,0.425
14201,"Algas",2024,0.425
