rgn_id,specie,status
12303,Larus dominicanus,1
12303,Tachyeres pteneres,1
10204,Numenius phaeopus,1
5107,Larosterna inca,0.8
3201,Numenius phaeopus,1
9116,Turdus falcklandii,1
7203,Pelecanus thagus,0.8
6201,Thalassarche melanophris,1
3102,Spheniscus humboldti,0.6
5105,Thalassarche eremita,0.6
5103,Macronectes giganteus,1
12201,Sephanoides sephaniodes,1
7309,Turdus falcklandii,1
8110,Cygnus melancoryphus,1
8112,Passer domesticus,1
10108,Calidris fuscicollis,0.6
8108,Larus dominicanus,1
4202,Sephanoides sephaniodes,1
3304,Sula variegata,1
12302,Passer domesticus,1
10401,Diuca diuca,1
10106,Pelecanus thagus,0.8
5605,Diuca diuca,1
10202,Asio flammeus,0.8
9118,Vanellus chilensis,1
12301,Thalassarche chrysostoma,0.4
4102,Calidris alba,1
3303,Larosterna inca,0.8
5109,Pterodroma externa,0.6
12401,Columba livia,1
4202,Sula variegata,1
5605,Pelecanus thagus,0.8
10203,Cinclodes oustaleti,1
8110,Bubulcus ibis,1
10401,Passer domesticus,1
5602,Falco sparverius,1
5601,Larosterna inca,0.8
5606,Falco peregrinus,1
8106,Larus dominicanus,1
8110,Columba livia,1
12103,Turdus falcklandii,1
6201,Tringa flavipes,0.6
6203,Thalasseus elegans,0.8
4104,Spheniscus humboldti,0.6
3304,Plegadis chihi,1
10210,Larus dominicanus,1
10203,Calidris alba,1
10403,Haematopus palliatus,1
2102,Pelecanus thagus,0.8
5604,Haematopus palliatus,1
5603,Falco peregrinus,1
12301,Chloephaga hybrida,1
1101,Columba livia,1
6201,Heteronetta atricapilla,1
2104,Diuca diuca,1
8110,Ardea cocoi,1
6201,Cygnus melancoryphus,1
16202,Diuca diuca,1
9117,Sephanoides sephaniodes,1
12301,Phoenicopterus chilensis,0.8
8202,Turdus falcklandii,1
8102,Thalasseus elegans,0.8
12103,Vultur gryphus,0.6
16207,Passer domesticus,1
2104,Numenius phaeopus,1
10209,Numenius phaeopus,1
3303,Sula variegata,1
10201,Passer domesticus,1
5605,Calidris alba,1
10210,Thalassarche melanophris,1
4102,Diuca diuca,1
10202,Coscoroba coscoroba,1
10208,Thalassarche bulleri,0.8
5403,Vanellus chilensis,1
14102,Passer domesticus,1
7202,Turdus falcklandii,1
4102,Phoenicoparrus jamesi,0.8
12401,Phoenicopterus chilensis,0.8
9118,Cinclodes oustaleti,1
5401,Pelecanus thagus,0.8
12104,Turdus falcklandii,1
9118,Passer domesticus,1
10207,Numenius phaeopus,1
5602,Thalassarche salvini,0.6
8107,Thalasseus elegans,0.8
5101,Spheniscus humboldti,0.6
5603,Cinclodes oustaleti,1
5403,Ardea cocoi,1
8110,Laterallus jamaicensis,0.4
4102,Larosterna inca,0.8
5403,Sephanoides sephaniodes,1
12303,Macronectes giganteus,1
10101,Tachyeres patachonicus,1
5604,Vanellus chilensis,1
8202,Larus dominicanus,1
5105,Daption capense,1
4104,Sula variegata,1
3303,Falco peregrinus,1
12401,Chloephaga hybrida,1
8107,Tringa flavipes,0.6
12101,Phoenicopterus chilensis,0.8
5403,Tringa flavipes,0.6
4301,Cinclodes oustaleti,1
12104,Tachyeres patachonicus,1
3304,Sephanoides sephaniodes,1
5602,Thalassarche melanophris,1
8111,Diuca diuca,1
12302,Tachyeres pteneres,1
5601,Calidris alba,1
5105,Ardea cocoi,1
16202,Pelecanoides garnotii,0.8
6206,Pelecanus thagus,0.8
10102,Coscoroba coscoroba,1
9102,Tringa flavipes,0.6
5405,Calidris alba,1
8108,Haematopus palliatus,1
9117,Numenius phaeopus,1
3303,Thalassarche salvini,0.6
8202,Plegadis chihi,1
8112,Macronectes halli,1
10108,Cinclodes oustaleti,1
6205,Cygnus melancoryphus,1
8110,Pelecanus thagus,0.8
4104,Haematopus palliatus,1
5403,Columba livia,1
10103,Larus dominicanus,1
11202,Tachyeres patachonicus,1
15101,Calidris himantopus,0.8
7303,Pelecanus thagus,0.8
8111,Vanellus chilensis,1
10102,Sula variegata,1
2102,Macronectes halli,1
4301,Numenius phaeopus,1
2101,Thalassarche bulleri,0.8
8111,Falco sparverius,1
11202,Turdus falcklandii,1
5403,Nothoprocta perdicaria,1
5102,Pelecanus thagus,0.8
16202,Passer domesticus,1
11201,Macronectes giganteus,1
12402,Larus dominicanus,1
4301,Haematopus palliatus,1
3304,Cinclodes oustaleti,1
15101,Daption capense,1
5105,Thalassarche bulleri,0.8
5604,Passer domesticus,1
5103,Falco sparverius,1
11201,Diomedea epomophora,0.6
2101,Vanellus chilensis,1
5103,Ardea cocoi,1
8112,Thalassarche melanophris,1
8102,Cygnus melancoryphus,1
3201,Spheniscus humboldti,0.6
5604,Thalassarche melanophris,1
5107,Daption capense,1
5606,Nothoprocta perdicaria,1
8110,Asio flammeus,0.8
5107,Spheniscus humboldti,0.6
14201,Sephanoides sephaniodes,1
10106,Macronectes halli,1
8202,Ardea cocoi,1
8112,Daption capense,1
12401,Ardea cocoi,1
15101,Thalassarche salvini,0.6
5401,Haematopus palliatus,1
6205,Sula variegata,1
10201,Tringa flavipes,0.6
8107,Falco sparverius,1
4104,Nothoprocta perdicaria,1
12401,Geranoaetus melanoleucus,1
7102,Phoenicopterus chilensis,0.8
10209,Sephanoides sephaniodes,1
5107,Pelecanus thagus,0.8
8202,Calidris alba,1
8112,Thalasseus elegans,0.8
7103,Vanellus chilensis,1
5606,Cinclodes oustaleti,1
7102,Plegadis chihi,1
3304,Pelecanoides garnotii,0.8
10202,Columba livia,1
12103,Tachyeres patachonicus,1
10202,Phoenicopterus chilensis,0.8
5105,Falco sparverius,1
11202,Macronectes halli,1
7303,Cygnus melancoryphus,1
14101,Cinclodes oustaleti,1
5605,Calidris himantopus,0.8
5105,Bubulcus ibis,1
12401,Vultur gryphus,0.6
10306,Haematopus palliatus,1
11202,Vanellus chilensis,1
5601,Macronectes halli,1
16203,Vanellus chilensis,1
2104,Passer domesticus,1
12402,Turdus falcklandii,1
10401,Ardea cocoi,1
10208,Larus dominicanus,1
2102,Pelecanoides garnotii,0.8
5105,Sephanoides sephaniodes,1
8107,Sephanoides sephaniodes,1
8110,Plegadis chihi,1
5603,Larosterna inca,0.8
8111,Columba livia,1
8207,Haematopus palliatus,1
10204,Haematopus palliatus,1
8202,Nothoprocta perdicaria,1
4202,Macronectes halli,1
7309,Numenius phaeopus,1
10306,Turdus falcklandii,1
7303,Turdus falcklandii,1
10208,Macronectes giganteus,1
12301,Coscoroba coscoroba,1
5107,Asio flammeus,0.8
7303,Sephanoides sephaniodes,1
11202,Tachyeres pteneres,1
7102,Thalassarche melanophris,1
7202,Larus dominicanus,1
3102,Diuca diuca,1
11201,Sephanoides sephaniodes,1
10103,Cinclodes oustaleti,1
4101,Larosterna inca,0.8
10205,Cygnus melancoryphus,1
4203,Nothoprocta perdicaria,1
6201,Pelecanus thagus,0.8
1101,Thalasseus elegans,0.8
3102,Passer domesticus,1
3101,Numenius phaeopus,1
5602,Calidris alba,1
10401,Tachyeres pteneres,1
2101,Pelecanoides garnotii,0.8
10201,Phoenicopterus chilensis,0.8
10306,Sephanoides sephaniodes,1
4104,Larosterna inca,0.8
5405,Cinclodes oustaleti,1
7102,Tringa flavipes,0.6
12103,Cinclodes oustaleti,1
10206,Larus dominicanus,1
7102,Sula variegata,1
10207,Passer domesticus,1
12302,Geranoaetus melanoleucus,1
5605,Nothoprocta perdicaria,1
12101,Cinclodes oustaleti,1
5603,Plegadis chihi,1
12201,Tachyeres patachonicus,1
10102,Spheniscus humboldti,0.6
2101,Tringa incana,1
8108,Sula variegata,1
5403,Thalasseus elegans,0.8
10306,Spheniscus humboldti,0.6
4202,Calidris alba,1
5107,Calidris alba,1
9117,Haematopus palliatus,1
9117,Thalasseus elegans,0.8
5603,Thalasseus elegans,0.8
4104,Ardea cocoi,1
5109,Macronectes giganteus,1
10403,Falco peregrinus,1
10205,Turdus falcklandii,1
12201,Diomedea epomophora,0.6
8106,Turdus falcklandii,1
10106,Numenius phaeopus,1
10209,Passer domesticus,1
16202,Turdus falcklandii,1
3102,Tringa flavipes,0.6
5102,Vanellus chilensis,1
8106,Pelecanoides garnotii,0.8
2101,Thalassarche eremita,0.6
3201,Pelecanus thagus,0.8
5601,Ardea cocoi,1
10108,Plegadis chihi,1
5107,Plegadis chihi,1
12301,Passer domesticus,1
4301,Tringa flavipes,0.6
3304,Coscoroba coscoroba,1
3102,Falco peregrinus,1
8108,Passer domesticus,1
6206,Tringa flavipes,0.6
2101,Pterodroma externa,0.6
6205,Tringa flavipes,0.6
4301,Diuca diuca,1
10202,Ardea cocoi,1
7202,Pterodroma defilippiana,0.6
10101,Phoenicopterus chilensis,0.8
12103,Geranoaetus melanoleucus,1
12401,Macronectes giganteus,1
15101,Thalassarche bulleri,0.8
8202,Columba livia,1
7102,Numenius phaeopus,1
7102,Ardea cocoi,1
8106,Pterodroma defilippiana,0.6
3304,Turdus falcklandii,1
11201,Vanellus chilensis,1
5603,Heteronetta atricapilla,1
6201,Bubulcus ibis,1
6205,Pterodroma defilippiana,0.6
14101,Calidris alba,1
7203,Thalassarche melanophris,1
8112,Diomedea sanfordi,0.4
12401,Tachyeres pteneres,1
14102,Falco peregrinus,1
8106,Passer domesticus,1
2102,Calidris alba,1
4101,Thalassarche bulleri,0.8
2101,Sternula lorata,0.4
7102,Haematopus palliatus,1
6206,Cygnus melancoryphus,1
7102,Diuca diuca,1
5105,Diomedea epomophora,0.6
10108,Diomedea epomophora,0.6
8112,Phoenicopterus chilensis,0.8
8112,Falco peregrinus,1
6205,Haematopus palliatus,1
11202,Cinclodes oustaleti,1
12201,Thalassarche bulleri,0.8
6203,Tringa flavipes,0.6
12301,Turdus falcklandii,1
11303,Thalassarche salvini,0.6
12401,Turdus falcklandii,1
14106,Thalasseus elegans,0.8
5601,Thalasseus elegans,0.8
5101,Cinclodes oustaleti,1
2301,Sula variegata,1
11303,Diomedea sanfordi,0.4
10103,Sephanoides sephaniodes,1
10202,Thalasseus elegans,0.8
14102,Ardea cocoi,1
10106,Cinclodes oustaleti,1
10207,Haematopus palliatus,1
10208,Sephanoides sephaniodes,1
8102,Haematopus palliatus,1
16202,Pelecanus thagus,0.8
14102,Cinclodes oustaleti,1
11201,Macronectes halli,1
8106,Thalasseus elegans,0.8
16207,Sephanoides sephaniodes,1
5405,Heteronetta atricapilla,1
5405,Ardea cocoi,1
6201,Calidris alba,1
5604,Cinclodes oustaleti,1
5604,Cygnus melancoryphus,1
14101,Diomedea sanfordi,0.4
12301,Calidris himantopus,0.8
4104,Cinclodes oustaleti,1
10106,Vanellus chilensis,1
12201,Geranoaetus melanoleucus,1
1404,Pelecanus thagus,0.8
5107,Cinclodes oustaleti,1
5103,Cinclodes oustaleti,1
12104,Chloephaga rubidiceps,1
3201,Haematopus palliatus,1
4203,Falco sparverius,1
6203,Larus dominicanus,1
8202,Larosterna inca,0.8
10106,Macronectes giganteus,1
7202,Vanellus chilensis,1
10210,Diuca diuca,1
10101,Sula variegata,1
9118,Thalasseus elegans,0.8
10401,Columba livia,1
8107,Calidris fuscicollis,0.6
12103,Thalassarche melanophris,1
12201,Falco peregrinus,1
5401,Calidris alba,1
5103,Geranoaetus melanoleucus,1
5103,Thalassarche melanophris,1
11303,Vanellus chilensis,1
16207,Larus dominicanus,1
8202,Numenius phaeopus,1
16202,Vanellus chilensis,1
2101,Ardea cocoi,1
8202,Pelecanus thagus,0.8
11303,Macronectes giganteus,1
7102,Cinclodes oustaleti,1
8112,Sephanoides sephaniodes,1
7203,Thalasseus elegans,0.8
11201,Daption capense,1
6205,Sephanoides sephaniodes,1
10204,Tachyeres pteneres,1
5102,Larus dominicanus,1
9116,Thalasseus elegans,0.8
10102,Columba livia,1
14106,Phoenicopterus chilensis,0.8
12201,Turdus falcklandii,1
5603,Ardea cocoi,1
9117,Calidris alba,1
16202,Macronectes halli,1
7103,Calidris alba,1
2101,Thalasseus elegans,0.8
5103,Coscoroba coscoroba,1
4102,Nothoprocta perdicaria,1
5403,Vultur gryphus,0.6
8207,Pelecanoides garnotii,0.8
9102,Passer domesticus,1
9102,Turdus falcklandii,1
10403,Spheniscus humboldti,0.6
8108,Daption capense,1
16207,Coscoroba coscoroba,1
4104,Vanellus chilensis,1
5405,Coscoroba coscoroba,1
2301,Passer domesticus,1
12201,Thalassarche chrysostoma,0.4
12401,Cinclodes oustaleti,1
11203,Numenius phaeopus,1
5105,Thalasseus elegans,0.8
7309,Diuca diuca,1
10210,Tachyeres pteneres,1
5601,Spheniscus humboldti,0.6
2102,Pandion haliaetus,0.4
14101,Thalasseus elegans,0.8
3102,Ardea cocoi,1
4301,Ardea cocoi,1
16207,Macronectes halli,1
6205,Nothoprocta perdicaria,1
12103,Vanellus chilensis,1
12103,Tachyeres pteneres,1
8202,Thalassarche melanophris,1
7309,Vanellus chilensis,1
6206,Passer domesticus,1
3102,Pelecanoides garnotii,0.8
10101,Plegadis chihi,1
16207,Cygnus melancoryphus,1
8202,Bubulcus ibis,1
12201,Otaria byronia,1
14102,Pelecanoides garnotii,0.8
5602,Otaria byronia,1
5602,Macronectes halli,1
10206,Pelecanus thagus,0.8
12201,Balaenoptera borealis,1
3303,Lontra felina,0.4
8108,Thalassarche melanophris,1
5105,Lontra felina,0.4
14101,Macronectes giganteus,1
4301,Geranoaetus melanoleucus,1
10108,Lontra felina,0.4
10401,Calidris alba,1
5601,Macronectes giganteus,1
10202,Otaria byronia,1
8110,Falco peregrinus,1
12201,Speculanas specularis,0.8
5103,Tursiops truncatus,0.6
7102,Thalasseus elegans,0.8
10401,Tringa flavipes,0.6
12303,Chloephaga rubidiceps,1
5603,Falco sparverius,1
5602,Diomedea sanfordi,0.4
15101,Thalassarche melanophris,1
2101,Falco peregrinus,1
10202,Macronectes giganteus,1
11201,Turdus falcklandii,1
9116,Cygnus melancoryphus,1
3304,Spheniscus humboldti,0.6
10210,Cygnus melancoryphus,1
14102,Columba livia,1
11201,Cygnus melancoryphus,1
5405,Tringa flavipes,0.6
10102,Macronectes giganteus,1
10202,Cinclodes oustaleti,1
5605,Ardea cocoi,1
10209,Columba livia,1
4102,Thalassarche salvini,0.6
10106,Cygnus melancoryphus,1
10203,Falco sparverius,1
8207,Vanellus chilensis,1
8111,Sula variegata,1
2102,Macronectes giganteus,1
11303,Cygnus melancoryphus,1
8102,Sula variegata,1
12103,Coscoroba coscoroba,1
10102,Tringa flavipes,0.6
5109,Falco sparverius,1
5109,Falco peregrinus,1
10204,Cygnus melancoryphus,1
9102,Haematopus palliatus,1
2301,Falco peregrinus,1
10403,Passer domesticus,1
14102,Tringa flavipes,0.6
2104,Haematopus palliatus,1
5403,Cinclodes oustaleti,1
14106,Tringa flavipes,0.6
10102,Cinclodes oustaleti,1
10208,Cygnus melancoryphus,1
1101,Calidris alba,1
8108,Thalasseus elegans,0.8
5107,Macronectes halli,1
5602,Pelecanoides garnotii,0.8
5102,Haematopus palliatus,1
7309,Plegadis chihi,1
7202,Cygnus melancoryphus,1
12104,Macronectes giganteus,1
4203,Thalasseus elegans,0.8
2102,Thalassarche melanophris,1
10209,Pelecanus thagus,0.8
7103,Numenius phaeopus,1
10401,Calidris fuscicollis,0.6
2101,Spheniscus humboldti,0.6
10108,Falco sparverius,1
3303,Diuca diuca,1
4104,Columba livia,1
7103,Tringa flavipes,0.6
5606,Asio flammeus,0.8
4101,Cinclodes oustaleti,1
10103,Cygnus melancoryphus,1
12103,Macronectes giganteus,1
4202,Laterallus jamaicensis,0.4
9117,Turdus falcklandii,1
10306,Passer domesticus,1
10403,Thalassarche melanophris,1
2104,Columba livia,1
4102,Sephanoides sephaniodes,1
8106,Sephanoides sephaniodes,1
8110,Calidris fuscicollis,0.6
1101,Spheniscus humboldti,0.6
8102,Sephanoides sephaniodes,1
5103,Thalassarche salvini,0.6
12303,Vultur gryphus,0.6
12101,Pluvianellus socialis,0.6
16207,Vanellus chilensis,1
10202,Macronectes halli,1
7103,Passer domesticus,1
2301,Sternula lorata,0.4
7202,Columba livia,1
5401,Spheniscus humboldti,0.6
10209,Thalassarche melanophris,1
8108,Pelecanus thagus,0.8
5403,Larosterna inca,0.8
10202,Calidris alba,1
4202,Cygnus melancoryphus,1
4203,Falco peregrinus,1
12103,Speculanas specularis,0.8
16202,Columba livia,1
8102,Larosterna inca,0.8
10208,Passer domesticus,1
7202,Passer domesticus,1
8202,Sephanoides sephaniodes,1
9102,Falco sparverius,1
7103,Diuca diuca,1
7309,Thalasseus elegans,0.8
4101,Spheniscus humboldti,0.6
9117,Pelecanus thagus,0.8
3201,Passer domesticus,1
12402,Geranoaetus melanoleucus,1
1101,Pterodroma defilippiana,0.6
14101,Diuca diuca,1
4301,Pelecanus thagus,0.8
6206,Numenius phaeopus,1
4102,Turdus falcklandii,1
3304,Phoenicopterus chilensis,0.8
10207,Turdus falcklandii,1
10103,Sula variegata,1
5605,Falco sparverius,1
12401,Tachyeres patachonicus,1
6201,Ardea cocoi,1
10201,Falco sparverius,1
10401,Sula variegata,1
16202,Sula variegata,1
9118,Sephanoides sephaniodes,1
7203,Passer domesticus,1
6203,Coscoroba coscoroba,1
6203,Falco peregrinus,1
12104,Falco peregrinus,1
8107,Sula variegata,1
6201,Thalasseus elegans,0.8
12104,Passer domesticus,1
9118,Tringa flavipes,0.6
10203,Tachyeres pteneres,1
10103,Passer domesticus,1
5101,Macronectes giganteus,1
8207,Tringa flavipes,0.6
16202,Thalassarche melanophris,1
16203,Tringa flavipes,0.6
7303,Ardea cocoi,1
5606,Pterodroma defilippiana,0.6
6205,Passer domesticus,1
6203,Haematopus palliatus,1
5405,Thalassarche salvini,0.6
7303,Phoenicopterus chilensis,0.8
1404,Sula variegata,1
5604,Coscoroba coscoroba,1
2104,Larus dominicanus,1
10208,Tachyeres pteneres,1
8110,Falco sparverius,1
3101,Vanellus chilensis,1
6205,Diuca diuca,1
4203,Pelecanus thagus,0.8
5102,Turdus falcklandii,1
2101,Falco sparverius,1
12101,Vultur gryphus,0.6
10203,Numenius phaeopus,1
11303,Larus dominicanus,1
4301,Vanellus chilensis,1
5401,Thalasseus elegans,0.8
8202,Coscoroba coscoroba,1
5105,Cinclodes oustaleti,1
7203,Numenius phaeopus,1
15102,Pelecanoides garnotii,0.8
10401,Spheniscus humboldti,0.6
5602,Diomedea epomophora,0.6
10108,Asio flammeus,0.8
3102,Vanellus chilensis,1
5102,Passer domesticus,1
4203,Spheniscus humboldti,0.6
3102,Columba livia,1
8107,Heteronetta atricapilla,1
3303,Thalassarche melanophris,1
15102,Falco peregrinus,1
4203,Larosterna inca,0.8
14102,Thalassarche melanophris,1
6201,Falco sparverius,1
12101,Thalassarche chrysostoma,0.4
5604,Pelecanoides garnotii,0.8
1404,Larus dominicanus,1
9117,Ardea cocoi,1
1101,Thalassarche melanophris,1
10203,Columba livia,1
12101,Asio flammeus,0.8
8107,Bubulcus ibis,1
5403,Pelecanus thagus,0.8
7103,Sephanoides sephaniodes,1
11203,Larus dominicanus,1
5602,Larosterna inca,0.8
12303,Thalassarche melanophris,1
3303,Calidris alba,1
8108,Falco peregrinus,1
8202,Diuca diuca,1
16202,Plegadis chihi,1
7309,Passer domesticus,1
16202,Cygnus melancoryphus,1
5105,Calidris alba,1
8107,Ardea cocoi,1
2301,Calidris alba,1
5602,Ardea cocoi,1
10108,Speculanas specularis,0.8
10403,Tringa flavipes,0.6
4301,Coscoroba coscoroba,1
8106,Thalassarche melanophris,1
5107,Falco peregrinus,1
9102,Thalassarche salvini,0.6
5602,Macronectes giganteus,1
3201,Calidris alba,1
3201,Phoenicoparrus jamesi,0.8
8207,Thalasseus elegans,0.8
2101,Diomedea sanfordi,0.4
16207,Numenius phaeopus,1
10205,Vanellus chilensis,1
4101,Macronectes halli,1
10202,Pelecanoides garnotii,0.8
11303,Falco sparverius,1
4202,Falco peregrinus,1
8107,Cinclodes oustaleti,1
3201,Pelecanoides garnotii,0.8
5606,Macronectes halli,1
10209,Diuca diuca,1
12303,Speculanas specularis,0.8
14102,Macronectes halli,1
15101,Calidris fuscicollis,0.6
5102,Sula variegata,1
8207,Larus dominicanus,1
9102,Pelecanus thagus,0.8
10108,Spheniscus humboldti,0.6
7103,Coscoroba coscoroba,1
5401,Falco sparverius,1
5606,Heteronetta atricapilla,1
5105,Pterodroma defilippiana,0.6
8202,Cygnus melancoryphus,1
10207,Cinclodes oustaleti,1
14102,Thalassarche salvini,0.6
8207,Pelecanus thagus,0.8
12103,Macronectes halli,1
7103,Bubulcus ibis,1
16202,Cinclodes oustaleti,1
10203,Diuca diuca,1
16203,Diuca diuca,1
8106,Larosterna inca,0.8
16202,Thalasseus elegans,0.8
9116,Calidris alba,1
7102,Macronectes halli,1
7102,Bubulcus ibis,1
8201,Numenius phaeopus,1
10201,Thalassarche melanophris,1
8110,Diuca diuca,1
8108,Numenius phaeopus,1
11201,Vultur gryphus,0.6
9102,Asio flammeus,0.8
8112,Bubulcus ibis,1
11201,Pelecanus thagus,0.8
5105,Heteronetta atricapilla,1
5107,Cygnus melancoryphus,1
1101,Falco peregrinus,1
5103,Calidris alba,1
8202,Falco sparverius,1
14201,Vanellus chilensis,1
10205,Tachyeres pteneres,1
7303,Plegadis chihi,1
16207,Phoenicopterus chilensis,0.8
3303,Thalassarche eremita,0.6
4202,Cinclodes oustaleti,1
9116,Falco peregrinus,1
2101,Thalassarche salvini,0.6
10106,Tringa flavipes,0.6
4202,Nothoprocta perdicaria,1
4203,Cinclodes oustaleti,1
7203,Columba livia,1
6205,Pelecanus thagus,0.8
10210,Phoenicopterus chilensis,0.8
7303,Sula variegata,1
12201,Passer domesticus,1
14106,Falco peregrinus,1
10203,Chloephaga hybrida,1
8112,Cinclodes oustaleti,1
3201,Diuca diuca,1
14102,Phoenicopterus chilensis,0.8
8202,Cinclodes oustaleti,1
2301,Pelecanus thagus,0.8
3303,Falco sparverius,1
10305,Thalassarche melanophris,1
7102,Calidris alba,1
4102,Thalassarche melanophris,1
8110,Calidris alba,1
3101,Passer domesticus,1
8201,Turdus falcklandii,1
3303,Megaptera novaeangliae,1
12101,Megaptera novaeangliae,1
12201,Megaptera novaeangliae,1
14102,Megaptera novaeangliae,1
10401,Megaptera novaeangliae,1
2102,Megaptera novaeangliae,1
11202,Megaptera novaeangliae,1
2101,Megaptera novaeangliae,1
10202,Megaptera novaeangliae,1
11201,Megaptera novaeangliae,1
15101,Megaptera novaeangliae,1
7103,Ardea cocoi,1
6205,Thalassarche bulleri,0.8
5103,Bubulcus ibis,1
1101,Bubulcus ibis,1
7103,Turdus falcklandii,1
7309,Haematopus palliatus,1
10101,Asio flammeus,0.8
5103,Falco peregrinus,1
10106,Sula variegata,1
12301,Cygnus melancoryphus,1
3102,Sephanoides sephaniodes,1
5602,Thalassarche bulleri,0.8
9117,Diuca diuca,1
4101,Calidris himantopus,0.8
9102,Sephanoides sephaniodes,1
3303,Macronectes giganteus,1
10210,Turdus falcklandii,1
10210,Pelecanus thagus,0.8
5604,Larosterna inca,0.8
12301,Chloephaga rubidiceps,1
16207,Sula variegata,1
10206,Cygnus melancoryphus,1
12201,Daption capense,1
5102,Diuca diuca,1
6201,Nothoprocta perdicaria,1
5109,Thalasseus elegans,0.8
14106,Passer domesticus,1
16202,Sephanoides sephaniodes,1
10106,Tachyeres pteneres,1
11202,Macronectes giganteus,1
10108,Ardea cocoi,1
3304,Larosterna inca,0.8
8102,Diuca diuca,1
8102,Ardea cocoi,1
4104,Thalassarche salvini,0.6
5109,Pterodroma defilippiana,0.6
12104,Asio flammeus,0.8
5605,Macronectes giganteus,1
7309,Pelecanus thagus,0.8
5401,Cinclodes oustaleti,1
15101,Macronectes giganteus,1
11201,Passer domesticus,1
11201,Diomedea sanfordi,0.4
11202,Passer domesticus,1
4102,Daption capense,1
9118,Ardea cocoi,1
4101,Nothoprocta perdicaria,1
15101,Spheniscus humboldti,0.6
10102,Chloephaga hybrida,1
16207,Thalasseus elegans,0.8
5603,Phoenicopterus chilensis,0.8
12301,Falco peregrinus,1
14101,Cygnus melancoryphus,1
12303,Cinclodes oustaleti,1
3304,Pandion haliaetus,0.4
10403,Macronectes giganteus,1
8107,Diomedea sanfordi,0.4
15102,Larus dominicanus,1
9118,Falco sparverius,1
4101,Macronectes giganteus,1
11303,Thalassarche melanophris,1
9102,Thalasseus elegans,0.8
12103,Phoenicopterus chilensis,0.8
7103,Sula variegata,1
5603,Thalassarche melanophris,1
4202,Thalasseus elegans,0.8
5601,Cinclodes oustaleti,1
8201,Sephanoides sephaniodes,1
10203,Passer domesticus,1
12401,Falco sparverius,1
14106,Spheniscus humboldti,0.6
7103,Phoenicopterus chilensis,0.8
10101,Falco peregrinus,1
10202,Larosterna inca,0.8
7103,Nothoprocta perdicaria,1
8106,Thalassarche bulleri,0.8
9102,Vanellus chilensis,1
2104,Pelecanus thagus,0.8
10203,Pelecanus thagus,0.8
4101,Coscoroba coscoroba,1
12104,Thalassarche melanophris,1
11303,Vultur gryphus,0.6
16202,Coscoroba coscoroba,1
14102,Calidris alba,1
7309,Sephanoides sephaniodes,1
4202,Calidris fuscicollis,0.6
5107,Pelecanoides garnotii,0.8
8107,Calidris alba,1
3102,Cinclodes oustaleti,1
11303,Cinclodes oustaleti,1
10204,Sephanoides sephaniodes,1
9116,Sula variegata,1
5107,Thalasseus elegans,0.8
12104,Tringa flavipes,0.6
4301,Sephanoides sephaniodes,1
10205,Haematopus palliatus,1
8110,Phoenicopterus chilensis,0.8
14106,Cygnus melancoryphus,1
5401,Bubulcus ibis,1
6206,Sephanoides sephaniodes,1
8201,Pelecanus thagus,0.8
10210,Passer domesticus,1
4102,Macronectes halli,1
9117,Sula variegata,1
10401,Diomedea epomophora,0.6
12302,Falco peregrinus,1
5105,Phoebastria irrorata,0.2
10108,Nothoprocta perdicaria,1
2104,Larosterna inca,0.8
5605,Cinclodes oustaleti,1
7102,Falco sparverius,1
3303,Thalasseus elegans,0.8
10106,Spheniscus humboldti,0.6
4202,Phoenicopterus chilensis,0.8
12301,Geranoaetus melanoleucus,1
7303,Larosterna inca,0.8
6205,Columba livia,1
5401,Macronectes halli,1
10204,Falco sparverius,1
10103,Numenius phaeopus,1
4301,Nothoprocta perdicaria,1
11203,Tachyeres pteneres,1
7103,Laterallus jamaicensis,0.4
12302,Haematopus palliatus,1
4104,Thalassarche melanophris,1
10101,Diuca diuca,1
6205,Diomedea epomophora,0.6
16207,Diuca diuca,1
8111,Turdus falcklandii,1
5107,Thalassarche salvini,0.6
8107,Laterallus jamaicensis,0.4
8207,Diomedea sanfordi,0.4
12104,Numenius phaeopus,1
6206,Coscoroba coscoroba,1
5604,Macronectes giganteus,1
5602,Thalasseus elegans,0.8
4104,Coscoroba coscoroba,1
10205,Sephanoides sephaniodes,1
10201,Falco peregrinus,1
10108,Bubulcus ibis,1
12402,Coscoroba coscoroba,1
12401,Falco peregrinus,1
7203,Turdus falcklandii,1
8201,Larus dominicanus,1
16207,Pelecanus thagus,0.8
10401,Phoenicopterus chilensis,0.8
2104,Calidris alba,1
10209,Pterodroma externa,0.6
4203,Heteronetta atricapilla,1
12103,Falco sparverius,1
10106,Passer domesticus,1
9102,Coscoroba coscoroba,1
10208,Tringa flavipes,0.6
8107,Plegadis chihi,1
6203,Sephanoides sephaniodes,1
7203,Coscoroba coscoroba,1
8102,Thalassarche melanophris,1
6206,Haematopus palliatus,1
10101,Falco sparverius,1
6206,Sula variegata,1
5602,Nothoprocta perdicaria,1
4301,Thalassarche melanophris,1
11201,Ardea cocoi,1
8112,Plegadis chihi,1
12402,Vultur gryphus,0.6
3303,Cinclodes oustaleti,1
12401,Bubulcus ibis,1
10209,Tringa flavipes,0.6
11203,Turdus falcklandii,1
8106,Macronectes giganteus,1
5109,Ardea cocoi,1
