"rgn_id","specie","trend"
5103,"Thalassarche bulleri",0
5103,"Thalassarche eremita",-0.5
5103,"Thalassarche melanophris",0.5
5103,"Thalassarche salvini",0.5
5103,"Thalasseus elegans",0
5103,"Tringa flavipes",-0.5
7102,"Charadrius collaris",-0.5
7102,"Charadrius modestus",-0.5
7102,"Charadrius nivosus",-0.5
7102,"Chroicocephalus serranus",-0.5
7102,"Coscoroba coscoroba",0
7102,"Cygnus melancoryphus",0
7102,"Diomedea epomophora",0
7102,"Diomedea exulans",0
7102,"Engraulis ringens",0.5
7102,"Falco peregrinus",0.5
7102,"Haematopus palliatus",0
7102,"Heteronetta atricapilla",0
7102,"Ixobrychus involucris",0.5
7102,"Larosterna inca",-0.5
7102,"Laterallus jamaicensis",-0.5
7102,"Leucocarbo bougainvillii",0
7102,"Leucophaeus modestus",-0.5
7102,"Leucophaeus pipixcan",-0.5
7102,"Macronectes giganteus",0.5
7102,"Mytilus chilensis",0
7102,"Numenius phaeopus",-0.5
7102,"Otaria byronia",0
7102,"Pelecanoides garnotii",0.5
7102,"Pelecanus thagus",0.5
7102,"Phalacrocorax gaimardi",-0.5
7102,"Phoenicopterus chilensis",-0.5
7102,"Plegadis chihi",0.5
7102,"Puffinus creatopus",-0.5
7102,"Puffinus griseus",-0.5
7102,"Spheniscus humboldti",-0.5
7102,"Sula variegata",0
7102,"Thalassarche melanophris",0.5
7102,"Thalassarche salvini",0.5
7102,"Thalasseus elegans",0
7102,"Tringa flavipes",-0.5
3101,"Argopecten purpuratus",0
3101,"Charadrius modestus",-0.5
3101,"Charadrius nivosus",-0.5
3101,"Chroicocephalus serranus",-0.5
3101,"Coscoroba coscoroba",0
3101,"Haematopus palliatus",0
3101,"Leucocarbo bougainvillii",0
3101,"Leucophaeus modestus",-0.5
3101,"Leucophaeus pipixcan",-0.5
3101,"Numenius phaeopus",-0.5
3101,"Pelecanus thagus",0.5
3101,"Phalacrocorax gaimardi",-0.5
3101,"Sula variegata",0
4102,"Ameghinomya antiqua",0
4102,"Argopecten purpuratus",0
4102,"Aulacomya atra",0
4102,"Charadrius collaris",-0.5
4102,"Charadrius modestus",-0.5
4102,"Charadrius nivosus",-0.5
4102,"Chroicocephalus serranus",-0.5
4102,"Coscoroba coscoroba",0
4102,"Concholepas concholepas",-0.5
4102,"Cryphiops caementarius",0
4102,"Cygnus melancoryphus",0
4102,"Diomedea epomophora",0
4102,"Dosidicus gigas",0
4102,"Durvillaea antarctica",0
4102,"Engraulis ringens",0.5
4102,"Ensis macha",0
4102,"Falco peregrinus",0.5
4102,"Geranoaetus melanoleucus",0
4102,"Grampus griseus",0
4102,"Grimothea johni",0
4102,"Grimothea monodon",0
4102,"Haematopus palliatus",0
4102,"Heterocarpus reedi",0
4102,"Ixobrychus involucris",0
4102,"Lagenorhynchus obscurus",0
4102,"Larosterna inca",-0.5
4102,"Laterallus jamaicensis",-0.5
4102,"Leucocarbo bougainvillii",0
4102,"Leucophaeus modestus",-0.5
4102,"Leucophaeus pipixcan",-0.5
4102,"Lontra felina",-0.5
4102,"Loxechinus albus",-0.5
4102,"Macronectes giganteus",0.5
4102,"Mesodesma donacium",-0.5
4102,"Mulinia edulis",0
4102,"Mytilus chilensis",0
4102,"Numenius phaeopus",-0.5
4102,"Otaria byronia",0
4102,"Pandion haliaetus",0
4102,"Pelecanoides garnotii",0.5
4102,"Pelecanus thagus",0.5
4102,"Phalacrocorax gaimardi",-0.5
4102,"Phoebastria irrorata",-0.5
4102,"Phoenicoparrus jamesi",0
4102,"Phoenicopterus chilensis",-0.5
4102,"Plegadis chihi",0.5
4102,"Pterodroma defilippiana",0
4102,"Puffinus creatopus",-0.5
4102,"Puffinus griseus",-0.5
4102,"Recurvirostra andina",-0.5
4102,"Sardinops sagax",-0.5
4102,"Spheniscus humboldti",-0.5
4102,"Sula variegata",0
4102,"Tagelus dombeii",-0.5
4102,"Thalassarche bulleri",0
4102,"Thalassarche melanophris",0.5
4102,"Thalassarche salvini",0.5
4102,"Thalasseus elegans",0
4102,"Tringa flavipes",-0.5
4102,"Tursiops truncatus",-0.5
8102,"Charadrius collaris",-0.5
8102,"Charadrius modestus",-0.5
8102,"Cygnus melancoryphus",0
8102,"Diomedea epomophora",-0.5
8102,"Falco peregrinus",0
8102,"Grampus griseus",0
8102,"Haematopus palliatus",0
8102,"Ixobrychus involucris",0.5
8102,"Larosterna inca",-0.5
8102,"Leucocarbo bougainvillii",0
8102,"Leucophaeus modestus",-0.5
8102,"Leucophaeus pipixcan",-0.5
8102,"Macronectes giganteus",0.5
8102,"Numenius phaeopus",-0.5
8102,"Pelecanus thagus",0.5
8102,"Phalacrocorax gaimardi",-0.5
8102,"Pterodroma longirostris",0
8102,"Puffinus creatopus",-0.5
8102,"Puffinus griseus",-0.5
8102,"Sula variegata",0
8102,"Thalassarche salvini",0.5
8102,"Thalasseus elegans",0
14102,"Balaenoptera borealis",0.5
14102,"Charadrius collaris",-0.5
14102,"Charadrius modestus",-0.5
14102,"Charadrius nivosus",-0.5
14102,"Coscoroba coscoroba",0
14102,"Cygnus melancoryphus",0
14102,"Desmophyllum dianthus",-0.5
14102,"Diomedea epomophora",0
14102,"Durvillaea antarctica",0
14102,"Enteroctopus megalocyathus",-0.5
14102,"Eubalaena australis",-0.5
14102,"Falco peregrinus",0
14102,"Geranoaetus melanoleucus",0
14102,"Haematopus palliatus",0
14102,"Lagenorhynchus australis",0
14102,"Leucocarbo bougainvillii",0
14102,"Leucophaeus modestus",-0.5
14102,"Leucophaeus pipixcan",-0.5
14102,"Lontra felina",-0.5
14102,"Loxechinus albus",-0.5
14102,"Macronectes giganteus",0.5
14102,"Megaptera novaeangliae",0.5
14102,"Merluccius gayi",0
14102,"Mytilus chilensis",0
14102,"Numenius phaeopus",-0.5
14102,"Otaria byronia",0
14102,"Pelecanus thagus",0.5
14102,"Phalacrocorax gaimardi",-0.5
14102,"Plegadis chihi",-0.5
14102,"Primnoella chilensis",0
14102,"Puffinus creatopus",-0.5
14102,"Puffinus griseus",-0.5
14102,"Spheniscus humboldti",-0.5
14102,"Sula variegata",0
14102,"Thalassarche melanophris",0.5
14102,"Thalassarche salvini",0.5
14102,"Thalasseus elegans",0
14102,"Tringa flavipes",-0.5
10204,"Charadrius modestus",-0.5
10204,"Concholepas concholepas",-0.5
10204,"Chloephaga hybrida",-0.5
10204,"Cygnus melancoryphus",0
10204,"Dosidicus gigas",0
10204,"Haematopus palliatus",0
10204,"Leucophaeus pipixcan",-0.5
10204,"Macronectes giganteus",-0.5
10204,"Numenius phaeopus",-0.5
10204,"Pelecanus thagus",0.5
10204,"Puffinus griseus",-0.5
10204,"Sula variegata",0
10204,"Tachyeres pteneres",0
10204,"Tagelus dombeii",-0.5
10204,"Tringa flavipes",-0.5
7103,"Charadrius collaris",-0.5
7103,"Charadrius modestus",-0.5
7103,"Charadrius nivosus",-0.5
7103,"Coscoroba coscoroba",0
7103,"Cygnus melancoryphus",0
7103,"Falco peregrinus",0.5
7103,"Geranoaetus melanoleucus",0
7103,"Grimothea monodon",0
7103,"Haematopus palliatus",0
7103,"Heteronetta atricapilla",0
7103,"Laterallus jamaicensis",-0.5
7103,"Leucocarbo bougainvillii",0
7103,"Leucophaeus modestus",-0.5
7103,"Leucophaeus pipixcan",-0.5
7103,"Numenius phaeopus",-0.5
7103,"Pelecanoides garnotii",0.5
7103,"Pelecanus thagus",0.5
7103,"Phalacrocorax gaimardi",-0.5
7103,"Phoenicopterus chilensis",-0.5
7103,"Plegadis chihi",0.5
7103,"Puffinus creatopus",-0.5
7103,"Puffinus griseus",-0.5
7103,"Sula variegata",0
7103,"Thalassarche melanophris",0.5
7103,"Thalasseus elegans",0
7103,"Tringa flavipes",-0.5
10205,"Charadrius nivosus",-0.5
10205,"Chloephaga hybrida",0
10205,"Coscoroba coscoroba",0
10205,"Cygnus melancoryphus",0
10205,"Ensis macha",0
10205,"Eubalaena australis",-0.5
10205,"Haematopus palliatus",0
10205,"Leucophaeus pipixcan",-0.5
10205,"Numenius phaeopus",-0.5
10205,"Pelecanus thagus",0.5
10205,"Phoenicopterus chilensis",0
10205,"Puffinus griseus",-0.5
10205,"Spheniscus humboldti",0
10205,"Sula variegata",0
10205,"Tachyeres pteneres",0
5604,"Charadrius collaris",-0.5
5604,"Charadrius modestus",-0.5
5604,"Chroicocephalus serranus",-0.5
5604,"Coscoroba coscoroba",0
5604,"Cygnus melancoryphus",0
5604,"Diomedea epomophora",-0.5
5604,"Falco peregrinus",0
5604,"Grampus griseus",0
5604,"Grimothea johni",0
5604,"Grimothea monodon",0
5604,"Haematopus palliatus",0
5604,"Heterocarpus reedi",0
5604,"Ixobrychus involucris",0.5
5604,"Larosterna inca",-0.5
5604,"Leucocarbo bougainvillii",0
5604,"Leucophaeus modestus",-0.5
5604,"Leucophaeus pipixcan",-0.5
5604,"Macronectes giganteus",0.5
5604,"Merluccius gayi",0
5604,"Mytilus chilensis",0
5604,"Numenius phaeopus",-0.5
5604,"Pelecanoides garnotii",0.5
5604,"Pelecanus thagus",0.5
5604,"Phalacrocorax gaimardi",-0.5
5604,"Phoenicopterus chilensis",0
5604,"Puffinus creatopus",-0.5
5604,"Puffinus griseus",-0.5
5604,"Spheniscus humboldti",-0.5
5604,"Sula variegata",0
5604,"Thalassarche bulleri",0
5604,"Thalassarche melanophris",0.5
5604,"Thalassarche salvini",0.5
5604,"Thalasseus elegans",0
5604,"Tringa flavipes",-0.5
5605,"Charadrius collaris",-0.5
5605,"Charadrius modestus",-0.5
5605,"Charadrius nivosus",-0.5
5605,"Chroicocephalus serranus",-0.5
5605,"Coscoroba coscoroba",0
5605,"Cygnus melancoryphus",0
5605,"Durvillaea antarctica",0
5605,"Falco peregrinus",0.5
5605,"Geranoaetus melanoleucus",0
5605,"Haematopus palliatus",0
5605,"Heteronetta atricapilla",0
5605,"Ixobrychus involucris",0
5605,"Larosterna inca",-0.5
5605,"Laterallus jamaicensis",0
5605,"Leucocarbo bougainvillii",0
5605,"Leucophaeus modestus",-0.5
5605,"Leucophaeus pipixcan",-0.5
5605,"Lontra felina",-0.5
5605,"Macronectes giganteus",0.5
5605,"Merluccius gayi",0
5605,"Mesodesma donacium",-0.5
5605,"Mytilus chilensis",0
5605,"Numenius phaeopus",-0.5
5605,"Otaria byronia",0
5605,"Pelecanoides garnotii",0.5
5605,"Pelecanus thagus",0.5
5605,"Phalacrocorax gaimardi",-0.5
5605,"Plegadis chihi",0.5
5605,"Puffinus griseus",-0.5
5605,"Spheniscus humboldti",-0.5
5605,"Sula variegata",0
5605,"Thalassarche melanophris",0.5
5605,"Thalassarche salvini",0.5
5605,"Thalasseus elegans",0
5605,"Tringa flavipes",-0.5
3303,"Balaenoptera borealis",0.5
3303,"Charadrius modestus",-0.5
3303,"Charadrius nivosus",-0.5
3303,"Diomedea epomophora",-0.5
3303,"Falco peregrinus",0.5
3303,"Grampus griseus",0
3303,"Haematopus palliatus",0
3303,"Lagenorhynchus obscurus",0
3303,"Larosterna inca",-0.5
3303,"Leucocarbo bougainvillii",0
3303,"Leucophaeus modestus",-0.5
3303,"Leucophaeus pipixcan",-0.5
3303,"Lontra felina",-0.5
3303,"Macronectes giganteus",0.5
3303,"Megaptera novaeangliae",0.5
3303,"Numenius phaeopus",-0.5
3303,"Orcinus orca",-0.5
3303,"Otaria byronia",0
3303,"Pelecanoides garnotii",0.5
3303,"Pelecanus thagus",0.5
3303,"Phalacrocorax gaimardi",-0.5
3303,"Puffinus creatopus",-0.5
3303,"Puffinus griseus",-0.5
3303,"Spheniscus humboldti",-0.5
3303,"Sula variegata",0
3303,"Thalassarche bulleri",0
3303,"Thalassarche melanophris",0.5
3303,"Thalassarche salvini",0.5
3303,"Thalasseus elegans",0
3303,"Trachurus murphyi",0.5
3303,"Tursiops truncatus",-0.5
10104,"Eubalaena australis",-0.5
10104,"Diomedea epomophora",-0.5
10104,"Haematopus palliatus",0
11203,"Aulacomya atra",0
11203,"Concholepas concholepas",-0.5
11203,"Charadrius modestus",-0.5
11203,"Chloephaga hybrida",0
11203,"Desmophyllum dianthus",-0.5
11203,"Diomedea epomophora",0
11203,"Durvillaea antarctica",0
11203,"Ensis macha",0
11203,"Falco peregrinus",0
11203,"Haematopus palliatus",0
11203,"Lagenorhynchus australis",0
11203,"Lagenorhynchus obscurus",0
11203,"Leucophaeus pipixcan",-0.5
11203,"Loxechinus albus",-0.5
11203,"Macronectes giganteus",0.5
11203,"Megaptera novaeangliae",0.5
11203,"Mytilus chilensis",0
11203,"Numenius phaeopus",-0.5
11203,"Orcinus orca",-0.5
11203,"Otaria byronia",0
11203,"Pelecanus thagus",0.5
11203,"Phalacrocorax gaimardi",-0.5
11203,"Phoenicopterus chilensis",0
11203,"Puffinus creatopus",-0.5
11203,"Puffinus griseus",-0.5
11203,"Sarcopeltis skottsbergii",0
11203,"Tachyeres pteneres",0
11203,"Tawera elliptica",-0.5
11203,"Thalassarche melanophris",0.5
11203,"Tursiops truncatus",-0.5
10403,"Aulacomya atra",0
10403,"Charadrius collaris",-0.5
10403,"Charadrius modestus",-0.5
10403,"Charadrius nivosus",-0.5
10403,"Coscoroba coscoroba",0
10403,"Cygnus melancoryphus",0
10403,"Desmophyllum dianthus",-0.5
10403,"Diomedea exulans",0
10403,"Falco peregrinus",0.5
10403,"Haematopus palliatus",0
10403,"Heterocarpus reedi",0
10403,"Lagenorhynchus australis",0
10403,"Leucocarbo bougainvillii",0
10403,"Leucophaeus pipixcan",-0.5
10403,"Loxechinus albus",-0.5
10403,"Macronectes giganteus",0.5
10403,"Mytilus chilensis",0
10403,"Numenius phaeopus",-0.5
10403,"Otaria byronia",0
10403,"Pelecanus thagus",0.5
10403,"Phalacrocorax gaimardi",-0.5
10403,"Phoenicopterus chilensis",-0.5
10403,"Puffinus creatopus",-0.5
10403,"Puffinus griseus",-0.5
10403,"Spheniscus humboldti",-0.5
10403,"Sula variegata",0
10403,"Tachyeres patachonicus",-0.5
10403,"Tachyeres pteneres",0
10403,"Tagelus dombeii",-0.5
10403,"Thalassarche melanophris",0.5
10403,"Thalasseus elegans",0
10403,"Tringa flavipes",-0.5
10403,"Vultur gryphus",-0.5
8112,"Ameghinomya antiqua",0
8112,"Aulacomya atra",0
8112,"Charadrius collaris",-0.5
8112,"Charadrius modestus",-0.5
8112,"Charadrius nivosus",-0.5
8112,"Chroicocephalus serranus",-0.5
8112,"Coscoroba coscoroba",0
8112,"Cygnus melancoryphus",0
8112,"Diomedea epomophora",0
8112,"Durvillaea antarctica",0
8112,"Falco peregrinus",0.5
8112,"Geranoaetus melanoleucus",0
8112,"Haematopus palliatus",0
8112,"Heteronetta atricapilla",0
8112,"Ixobrychus involucris",0.5
8112,"Larosterna inca",-0.5
8112,"Laterallus jamaicensis",-0.5
8112,"Leptonychotes weddellii",-0.5
8112,"Leucocarbo bougainvillii",0
8112,"Leucophaeus modestus",-0.5
8112,"Leucophaeus pipixcan",-0.5
8112,"Loxechinus albus",-0.5
8112,"Macronectes giganteus",0.5
8112,"Mytilus chilensis",0
8112,"Numenius phaeopus",-0.5
8112,"Otaria byronia",0
8112,"Pelecanoides garnotii",0.5
8112,"Pelecanus thagus",0.5
8112,"Phalacrocorax gaimardi",-0.5
8112,"Phoenicopterus chilensis",-0.5
8112,"Plegadis chihi",0.5
8112,"Puffinus creatopus",-0.5
8112,"Puffinus griseus",-0.5
8112,"Spheniscus humboldti",-0.5
8112,"Sula variegata",0
8112,"Thalassarche melanophris",0.5
8112,"Thalassarche salvini",0.5
8112,"Thalasseus elegans",0
8112,"Tringa flavipes",-0.5
1404,"Aulacomya atra",0
1404,"Charadrius nivosus",-0.5
1404,"Chroicocephalus serranus",-0.5
1404,"Larosterna inca",-0.5
1404,"Leucocarbo bougainvillii",0
1404,"Leucophaeus modestus",-0.5
1404,"Leucophaeus pipixcan",-0.5
1404,"Loxechinus albus",-0.5
1404,"Numenius phaeopus",0
1404,"Pandion haliaetus",0
1404,"Pelecanus thagus",0.5
1404,"Phalacrocorax gaimardi",-0.5
1404,"Spheniscus humboldti",-0.5
1404,"Sula variegata",0
1404,"Thalasseus elegans",0
1404,"Trachurus murphyi",0.5
3304,"Charadrius collaris",-0.5
3304,"Charadrius modestus",-0.5
3304,"Charadrius nivosus",-0.5
3304,"Chroicocephalus serranus",-0.5
3304,"Coscoroba coscoroba",0
3304,"Cryphiops caementarius",0
3304,"Cygnus melancoryphus",0
3304,"Ensis macha",0
3304,"Falco peregrinus",0
3304,"Haematopus palliatus",0
3304,"Heteronetta atricapilla",0
3304,"Ixobrychus involucris",0
3304,"Larosterna inca",-0.5
3304,"Laterallus jamaicensis",-0.5
3304,"Leucocarbo bougainvillii",0
3304,"Leucophaeus modestus",-0.5
3304,"Leucophaeus pipixcan",-0.5
3304,"Macronectes giganteus",-0.5
3304,"Numenius phaeopus",-0.5
3304,"Pelecanoides garnotii",0.5
3304,"Pelecanus thagus",0.5
3304,"Phalacrocorax gaimardi",-0.5
3304,"Phoenicopterus chilensis",-0.5
3304,"Plegadis chihi",0.5
3304,"Pterodroma defilippiana",0
3304,"Puffinus creatopus",-0.5
3304,"Puffinus griseus",-0.5
3304,"Recurvirostra andina",-0.5
3304,"Spheniscus humboldti",-0.5
3304,"Sula variegata",0
3304,"Thalassarche melanophris",0.5
3304,"Thalasseus elegans",0
3304,"Tringa flavipes",-0.5
1101,"Ameghinomya antiqua",0
1101,"Argopecten purpuratus",0
1101,"Aulacomya atra",0
1101,"Charadrius collaris",-0.5
1101,"Charadrius modestus",-0.5
1101,"Charadrius nivosus",-0.5
1101,"Chroicocephalus serranus",-0.5
1101,"Delphinus delphis",0
1101,"Dosidicus gigas",0
1101,"Engraulis ringens",0.5
1101,"Falco peregrinus",0.5
1101,"Geranoaetus melanoleucus",0
1101,"Haematopus palliatus",0
1101,"Larosterna inca",-0.5
1101,"Leucocarbo bougainvillii",0
1101,"Leucophaeus modestus",-0.5
1101,"Leucophaeus pipixcan",-0.5
1101,"Lontra felina",-0.5
1101,"Loxechinus albus",-0.5
1101,"Macronectes giganteus",0.5
1101,"Megaptera novaeangliae",0.5
1101,"Mesodesma donacium",-0.5
1101,"Mirounga leonina",0.5
1101,"Mulinia edulis",0
1101,"Mytilus chilensis",0
1101,"Numenius phaeopus",-0.5
1101,"Oceanodroma markhami",-0.5
1101,"Oceanodroma tethys",-0.5
1101,"Orcinus orca",-0.5
1101,"Otaria byronia",0
1101,"Pandion haliaetus",0.5
1101,"Pelecanoides garnotii",0.5
1101,"Pelecanus thagus",0.5
1101,"Phalacrocorax gaimardi",-0.5
1101,"Phoenicopterus chilensis",0
1101,"Puffinus creatopus",-0.5
1101,"Puffinus griseus",-0.5
1101,"Spheniscus humboldti",-0.5
1101,"Sternula lorata",-0.5
1101,"Sula variegata",0
1101,"Thalassarche bulleri",0
1101,"Thalassarche melanophris",0.5
1101,"Thalassarche salvini",0.5
1101,"Thalasseus elegans",0
1101,"Tringa flavipes",-0.5
1101,"Tursiops truncatus",-0.5
4104,"Ameghinomya antiqua",0
4104,"Argopecten purpuratus",0
4104,"Charadrius collaris",-0.5
4104,"Charadrius modestus",-0.5
4104,"Charadrius nivosus",-0.5
4104,"Chroicocephalus serranus",-0.5
4104,"Coscoroba coscoroba",0
4104,"Diomedea epomophora",-0.5
4104,"Falco peregrinus",0.5
4104,"Geranoaetus melanoleucus",0
4104,"Grampus griseus",0
4104,"Grimothea johni",0
4104,"Grimothea monodon",0
4104,"Haematopus palliatus",0
4104,"Heterocarpus reedi",0
4104,"Larosterna inca",-0.5
4104,"Lepidochelys olivacea",-0.5
4104,"Leucocarbo bougainvillii",0
4104,"Leucophaeus modestus",-0.5
4104,"Leucophaeus pipixcan",-0.5
4104,"Lontra felina",-0.5
4104,"Macronectes giganteus",0.5
4104,"Megaptera novaeangliae",0.5
4104,"Mesodesma donacium",-0.5
4104,"Mytilus chilensis",0
4104,"Numenius phaeopus",-0.5
4104,"Otaria byronia",0
4104,"Pandion haliaetus",0
4104,"Pelecanoides garnotii",0.5
4104,"Pelecanus thagus",0.5
4104,"Phalacrocorax gaimardi",-0.5
4104,"Pterodroma defilippiana",0
4104,"Puffinus creatopus",-0.5
4104,"Puffinus griseus",-0.5
4104,"Recurvirostra andina",-0.5
4104,"Spheniscus humboldti",-0.5
4104,"Sula variegata",0
4104,"Thalassarche bulleri",0
4104,"Thalassarche melanophris",0.5
4104,"Thalassarche salvini",0.5
4104,"Thalasseus elegans",0
4104,"Tringa flavipes",-0.5
4104,"Tursiops truncatus",-0.5
4104,"Vultur gryphus",-0.5
5401,"Charadrius collaris",-0.5
5401,"Charadrius modestus",-0.5
5401,"Charadrius nivosus",-0.5
5401,"Chroicocephalus serranus",-0.5
5401,"Coscoroba coscoroba",0
5401,"Cygnus melancoryphus",0
5401,"Falco peregrinus",0.5
5401,"Geranoaetus melanoleucus",0
5401,"Haematopus palliatus",0
5401,"Heteronetta atricapilla",0
5401,"Larosterna inca",-0.5
5401,"Leucocarbo bougainvillii",0
5401,"Leucophaeus modestus",-0.5
5401,"Leucophaeus pipixcan",-0.5
5401,"Lontra felina",-0.5
5401,"Loxechinus albus",-0.5
5401,"Macronectes giganteus",0.5
5401,"Mytilus chilensis",0
5401,"Numenius phaeopus",-0.5
5401,"Otaria byronia",0
5401,"Pelecanoides garnotii",0.5
5401,"Pelecanus thagus",0.5
5401,"Phalacrocorax gaimardi",-0.5
5401,"Phoenicoparrus jamesi",-0.5
5401,"Plegadis chihi",0.5
5401,"Puffinus griseus",-0.5
5401,"Spheniscus humboldti",-0.5
5401,"Sula variegata",0
5401,"Thalassarche salvini",0.5
5401,"Thalasseus elegans",0
5401,"Tringa flavipes",-0.5
4101,"Charadrius collaris",-0.5
4101,"Charadrius modestus",-0.5
4101,"Charadrius nivosus",-0.5
4101,"Chelonia mydas",-0.5
4101,"Chroicocephalus serranus",-0.5
4101,"Coscoroba coscoroba",0
4101,"Cryphiops caementarius",0
4101,"Cygnus melancoryphus",0
4101,"Diomedea epomophora",0
4101,"Enteroctopus megalocyathus",-0.5
4101,"Falco peregrinus",0.5
4101,"Geranoaetus melanoleucus",0
4101,"Grimothea johni",0
4101,"Grimothea monodon",0
4101,"Haematopus palliatus",0
4101,"Heterocarpus reedi",0
4101,"Heteronetta atricapilla",0
4101,"Ixobrychus involucris",0
4101,"Larosterna inca",-0.5
4101,"Laterallus jamaicensis",-0.5
4101,"Leucocarbo bougainvillii",0
4101,"Leucophaeus modestus",-0.5
4101,"Leucophaeus pipixcan",-0.5
4101,"Lontra felina",-0.5
4101,"Macronectes giganteus",0.5
4101,"Mesodesma donacium",-0.5
4101,"Mirounga leonina",0
4101,"Mulinia edulis",0
4101,"Mytilus chilensis",0
4101,"Numenius phaeopus",-0.5
4101,"Otaria byronia",0
4101,"Pandion haliaetus",0
4101,"Pelecanoides garnotii",0.5
4101,"Pelecanus thagus",0.5
4101,"Phalacrocorax gaimardi",-0.5
4101,"Phoenicoparrus jamesi",0
4101,"Phoenicopterus chilensis",0
4101,"Plegadis chihi",0.5
4101,"Pterodroma defilippiana",0
4101,"Puffinus creatopus",-0.5
4101,"Puffinus griseus",-0.5
4101,"Recurvirostra andina",-0.5
4101,"Spheniscus humboldti",-0.5
4101,"Sula variegata",0
4101,"Tawera elliptica",-0.5
4101,"Thalassarche melanophris",0.5
4101,"Thalassarche salvini",0.5
4101,"Thalasseus elegans",0
4101,"Tringa flavipes",-0.5
4101,"Tursiops truncatus",-0.5
4101,"Vultur gryphus",0
14201,"Charadrius modestus",-0.5
14201,"Choromytilus chorus",0
14201,"Cygnus melancoryphus",-0.5
14201,"Diomedea exulans",0
14201,"Falco peregrinus",0
14201,"Haematopus palliatus",0
14201,"Leucophaeus modestus",-0.5
14201,"Leucophaeus pipixcan",-0.5
14201,"Macronectes giganteus",-0.5
14201,"Numenius phaeopus",-0.5
14201,"Pelecanus thagus",0.5
14201,"Phalacrocorax gaimardi",-0.5
14201,"Puffinus griseus",-0.5
14201,"Sula variegata",0
14201,"Thalassarche melanophris",0.5
12102,"Charadrius modestus",-0.5
12102,"Chloephaga hybrida",0
12102,"Coscoroba coscoroba",-0.5
12102,"Cygnus melancoryphus",-0.5
12102,"Falco peregrinus",0
12102,"Geranoaetus melanoleucus",0
12102,"Phoenicopterus chilensis",0
12102,"Tachyeres patachonicus",-0.5
12102,"Vultur gryphus",0
8201,"Falco peregrinus",0
8201,"Haematopus palliatus",0
8201,"Leucophaeus pipixcan",-0.5
8201,"Mulinia edulis",0
8201,"Numenius phaeopus",-0.5
8201,"Otaria byronia",0
8201,"Pelecanus thagus",0.5
8201,"Phalacrocorax gaimardi",-0.5
8201,"Puffinus creatopus",-0.5
8201,"Puffinus griseus",-0.5
8201,"Thalassarche melanophris",0
8201,"Thalasseus elegans",0
7303,"Charadrius collaris",-0.5
7303,"Charadrius modestus",-0.5
7303,"Charadrius nivosus",-0.5
7303,"Chroicocephalus serranus",-0.5
7303,"Coscoroba coscoroba",0
7303,"Cygnus melancoryphus",0
7303,"Diomedea epomophora",0
7303,"Falco peregrinus",0.5
7303,"Geranoaetus melanoleucus",0
7303,"Haematopus palliatus",0
7303,"Larosterna inca",-0.5
7303,"Leucocarbo bougainvillii",0
7303,"Leucophaeus modestus",-0.5
7303,"Leucophaeus pipixcan",-0.5
7303,"Macronectes giganteus",-0.5
7303,"Numenius phaeopus",-0.5
7303,"Pandion haliaetus",0.5
7303,"Pelecanoides garnotii",0.5
7303,"Pelecanus thagus",0.5
7303,"Phalacrocorax gaimardi",-0.5
7303,"Phoenicopterus chilensis",-0.5
7303,"Plegadis chihi",0.5
7303,"Puffinus creatopus",-0.5
7303,"Puffinus griseus",-0.5
7303,"Sula variegata",0
7303,"Thalassarche bulleri",0
7303,"Thalassarche melanophris",0.5
7303,"Thalassarche salvini",0.5
7303,"Thalasseus elegans",0
7303,"Tringa flavipes",-0.5
6203,"Charadrius collaris",-0.5
6203,"Charadrius modestus",-0.5
6203,"Charadrius nivosus",-0.5
6203,"Coscoroba coscoroba",0
6203,"Cygnus melancoryphus",0
6203,"Falco peregrinus",0
6203,"Haematopus palliatus",0
6203,"Leucocarbo bougainvillii",0
6203,"Leucophaeus modestus",-0.5
6203,"Leucophaeus pipixcan",-0.5
6203,"Numenius phaeopus",-0.5
6203,"Pelecanus thagus",0.5
6203,"Phoenicopterus chilensis",-0.5
6203,"Sula variegata",0
6203,"Thalasseus elegans",0
8206,"Heterocarpus reedi",0
8206,"Eubalaena australis",-0.5
10106,"Charadrius modestus",-0.5
10106,"Coscoroba coscoroba",-0.5
10106,"Cygnus melancoryphus",0
10106,"Falco peregrinus",0.5
10106,"Haematopus palliatus",0
10106,"Leucophaeus pipixcan",-0.5
10106,"Numenius phaeopus",-0.5
10106,"Pelecanus thagus",0.5
10106,"Phalacrocorax gaimardi",-0.5
10106,"Puffinus creatopus",-0.5
10106,"Puffinus griseus",-0.5
10106,"Spheniscus humboldti",-0.5
10106,"Sula variegata",0
10106,"Tachyeres pteneres",0
10106,"Thalasseus elegans",0
4203,"Charadrius collaris",-0.5
4203,"Charadrius modestus",-0.5
4203,"Charadrius nivosus",-0.5
4203,"Choromytilus chorus",0
4203,"Chroicocephalus serranus",-0.5
4203,"Coscoroba coscoroba",0
4203,"Cygnus melancoryphus",0
4203,"Diomedea epomophora",-0.5
4203,"Eubalaena australis",-0.5
4203,"Falco peregrinus",0
4203,"Geranoaetus melanoleucus",0
4203,"Grimothea johni",0
4203,"Grimothea monodon",0
4203,"Haematopus palliatus",0
4203,"Heterocarpus reedi",0
4203,"Heteronetta atricapilla",0
4203,"Ixobrychus involucris",0.5
4203,"Larosterna inca",-0.5
4203,"Laterallus jamaicensis",-0.5
