"rgn_id","sector","year","wage"
"05102","Alojamiento","2022",216975393.110281
"05102","Alojamiento","2023",221211037.745936
"05102","Alojamiento","2024",323332457.801095
"05102","Alojamiento","2020",0
"05102","Alojamiento","2021",0
"10201","Acuicultura","2022",8523424970.63603
"10201","Acuicultura","2023",8514578189.88133
"10201","Acuicultura","2024",7537458024.73916
"10201","Acuicultura","2020",4165814153.74474
"10201","Acuicultura","2021",5610505565.86408
"10201","Transporte","2022",2039469870.55099
"10201","Transporte","2023",2552495619.11757
"10201","Transporte","2024",2723785517.28323
"10201","Transporte","2020",1137516349.26451
"10201","Transporte","2021",1278973509.50836
"10201","Alojamiento","2022",117318592.834349
"10201","Alojamiento","2023",104535981.039176
"10201","Alojamiento","2024",97953206.6156334
"10201","Alojamiento","2020",42947399.4847666
"10201","Alojamiento","2021",78981623.0845008
"10201","Turismo","2022",29177321.5438718
"10201","Turismo","2023",45427123.0476721
"10201","Turismo","2024",0
"10201","Turismo","2020",25989323.2991512
"10201","Turismo","2021",39553704.93229
"10401","Alojamiento","2022",42145515.1513161
"10401","Alojamiento","2023",53769884.7872308
"10401","Alojamiento","2024",76746999.2818924
"10401","Alojamiento","2020",25991803.3685225
"10401","Alojamiento","2021",39063546.0997284
"10203","Acuicultura","2022",4089409472.67773
"10203","Acuicultura","2023",4056648648.25707
"10203","Acuicultura","2024",4561620225.8624
"10203","Acuicultura","2020",16435296913.236
"10203","Acuicultura","2021",2994859423.93045
"10203","Alojamiento","2022",28543462.9367517
"10203","Alojamiento","2023",22713394.8161459
"10203","Alojamiento","2024",34937373.4926572
"10203","Alojamiento","2020",14369856.5907424
"10203","Alojamiento","2021",30143400.9136301
"11202","Acuicultura","2022",1364629404.84837
"11202","Acuicultura","2023",2554794651.31834
"11202","Acuicultura","2024",1868256932.05569
"11202","Acuicultura","2020",1039044683.12754
"11202","Acuicultura","2021",1243576603.80444
"11202","Pesca","2022",0
"11202","Pesca","2023",0
"11202","Pesca","2024",84411029.047624
"11202","Pesca","2020",0
"11202","Pesca","2021",0
"11202","Alojamiento","2022",35930754.9043903
"11202","Alojamiento","2023",42236421.1796625
"11202","Alojamiento","2024",43131559.0017444
"11202","Alojamiento","2020",20480727.469435
"11202","Alojamiento","2021",45019416.4862319
"16202","Alojamiento","2022",26892377.5833224
"16202","Alojamiento","2023",12007125.802866
"16202","Alojamiento","2024",9927857.50281731
"16202","Alojamiento","2020",4583690.80325726
"16202","Alojamiento","2021",8173682.08697037
"10103","Acuicultura","2022",7115255.85411808
"10103","Acuicultura","2023",7262599.68428672
"10103","Acuicultura","2024",5840537.92067122
"10103","Acuicultura","2020",9373247.0833935
"10103","Acuicultura","2021",8178272.41042022
"10103","Alojamiento","2022",27576963.2088702
"10103","Alojamiento","2023",33923586.5345248
"10103","Alojamiento","2024",31203211.1386042
"10103","Alojamiento","2020",12528544.2764951
"10103","Alojamiento","2021",15609695.1884218
"05103","Alojamiento","2022",38120344.0023856
"05103","Alojamiento","2023",20803589.8685454
"05103","Alojamiento","2024",0
"05103","Alojamiento","2020",0
"05103","Alojamiento","2021",0
"07102","Pesca","2022",31860419.5744191
"07102","Pesca","2023",13309852.059449
"07102","Pesca","2024",34482806.7551136
"07102","Pesca","2020",37959331.1227571
"07102","Pesca","2021",25556732.4170771
"07102","Alojamiento","2022",111060182.378779
"07102","Alojamiento","2023",112185323.517221
"07102","Alojamiento","2024",96934538.4003217
"07102","Alojamiento","2020",66422150.5914689
"07102","Alojamiento","2021",74029419.0891525
"07102","Turismo","2022",0
"07102","Turismo","2023",0
"07102","Turismo","2024",2900561.37775564
"07102","Turismo","2020",0
"07102","Turismo","2021",0
"03101","Alojamiento","2022",583374884.339815
"03101","Alojamiento","2023",451237354.477926
"03101","Alojamiento","2024",304152252.488113
"03101","Alojamiento","2020",4588487325.08876
"03101","Alojamiento","2021",428678245.743851
"04102","Pesca","2022",1832559959.52554
"04102","Pesca","2023",2428926962.18014
"04102","Pesca","2024",2259267159.09516
"04102","Pesca","2020",1558805442.84839
"04102","Pesca","2021",1650704946.2628
"04102","Turismo","2022",15603927.5396254
"04102","Turismo","2023",15486689.4605131
"04102","Turismo","2024",63551280.982693
"04102","Turismo","2020",0
"04102","Turismo","2021",0
"04102","Acuicultura","2022",101517296.535625
"04102","Acuicultura","2023",125374718.232707
"04102","Acuicultura","2024",232604577.895469
"04102","Acuicultura","2020",510550365.543194
"04102","Acuicultura","2021",72186171.6121305
"04102","Alojamiento","2022",250906246.7828
"04102","Alojamiento","2023",221528541.862845
"04102","Alojamiento","2024",210597484.844409
"04102","Alojamiento","2020",163603341.194351
"04102","Alojamiento","2021",236161866.259955
"08102","Pesca","2022",25187401624.3797
"08102","Pesca","2023",30397542264.1912
"08102","Pesca","2024",27958005065.6757
"08102","Pesca","2020",8034180927.8181
"08102","Pesca","2021",9134971598.7679
"08102","Alojamiento","2022",6105740.11179572
"08102","Alojamiento","2023",5733304.34818906
"08102","Alojamiento","2024",6128009.3773861
"08102","Alojamiento","2020",522642.531057146
"08102","Alojamiento","2021",10023197.748967
"14102","Pesca","2022",0
"14102","Pesca","2023",0
"14102","Pesca","2024",0
"14102","Pesca","2020",0
"14102","Pesca","2021",542563.901271609
"14102","Alojamiento","2022",8571530.86470824
"14102","Alojamiento","2023",8053091.34751903
"14102","Alojamiento","2024",8944539.887648
"14102","Alojamiento","2020",2136594.4482505
"14102","Alojamiento","2021",5742219.39655625
"10204","Acuicultura","2022",447345521.115025
"10204","Acuicultura","2023",873157466.478895
"10204","Acuicultura","2024",1112797303.20784
"10204","Acuicultura","2020",866601881.919088
"10204","Acuicultura","2021",232277148.954457
"10205","Alojamiento","2022",7332230.9799217
"10205","Alojamiento","2023",41238281.9317561
"10205","Alojamiento","2024",3149203.19293099
"10205","Alojamiento","2020",7415985.12018895
"10205","Alojamiento","2021",15077308.0742272
"10205","Transporte","2022",0
"10205","Transporte","2023",1065777803.42232
"10205","Transporte","2024",985301359.239223
"10205","Transporte","2020",311794512.086731
"10205","Transporte","2021",0
"10205","Pesca","2022",4561327.24837716
"10205","Pesca","2023",0
"10205","Pesca","2024",9095302.86915685
"10205","Pesca","2020",0
"10205","Pesca","2021",8337903.93038503
"10205","Acuicultura","2022",1572614981.59616
"10205","Acuicultura","2023",1575290302.58978
"10205","Acuicultura","2024",1815299420.96052
"10205","Acuicultura","2020",974738112.516253
"10205","Acuicultura","2021",1068419549.0164
"05604","Alojamiento","2022",62695147.7062146
"05604","Alojamiento","2023",108389991.255191
"05604","Alojamiento","2024",48243323.1184312
"05604","Alojamiento","2020",16589009.5252744
"05604","Alojamiento","2021",21483605.1325685
"05605","Alojamiento","2022",1326943.74408067
"05605","Alojamiento","2023",10805977.4379591
"05605","Alojamiento","2024",17593713.0099545
"05605","Alojamiento","2020",18971323.1964249
"05605","Alojamiento","2021",16272340.1770025
"11203","Alojamiento","2022",2545221.146624
"11203","Alojamiento","2023",3883479.72324276
"11203","Alojamiento","2024",6295931.79525329
"11203","Alojamiento","2020",0
"11203","Alojamiento","2021",0
"10403","Pesca","2022",12070160.4403023
"10403","Pesca","2023",0
"10403","Pesca","2024",5801116.90987595
"10403","Pesca","2020",19707331.5889915
"10403","Pesca","2021",13633708.1405403
"10403","Alojamiento","2022",26898381.7218551
"10403","Alojamiento","2023",71976863.9744399
"10403","Alojamiento","2024",22063451.369161
"10403","Alojamiento","2020",3909917.94291642
"10403","Alojamiento","2021",6231169.59146239
"10403","Acuicultura","2022",378726945.134948
"10403","Acuicultura","2023",309335241.015352
"10403","Acuicultura","2024",410787848.252741
"10403","Acuicultura","2020",307016039.17038
"10403","Acuicultura","2021",373850615.170126
"01101","Alojamiento","2022",360218559.659166
"01101","Alojamiento","2023",690720592.496003
"01101","Alojamiento","2024",998313868.202362
"01101","Alojamiento","2020",446134503.172949
"01101","Alojamiento","2021",460716745.365485
"01101","Pesca","2022",35579673.241345
"01101","Pesca","2023",690746715.154021
"01101","Pesca","2024",524336507.571294
"01101","Pesca","2020",0
"01101","Pesca","2021",14414148.6696598
"01101","Turismo","2022",44250893.8798238
"01101","Turismo","2023",43713430.1399684
"01101","Turismo","2024",116221376.163406
"01101","Turismo","2020",85782336.6090102
"01101","Turismo","2021",100498697.001719
"05201","Turismo","2022",0
"05201","Turismo","2023",0
"05201","Turismo","2024",22334682.1064545
"05201","Turismo","2020",0
"05201","Turismo","2021",0
"04104","Alojamiento","2022",23846769.232408
"04104","Alojamiento","2023",3466631.88233397
"04104","Alojamiento","2024",32088603.1567461
"04104","Alojamiento","2020",5982259.45981398
"04104","Alojamiento","2021",20654312.3714409
"04101","Alojamiento","2022",409471974.398314
"04101","Alojamiento","2023",483277549.110091
"04101","Alojamiento","2024",465435998.800697
"04101","Alojamiento","2020",225949565.070465
"04101","Alojamiento","2021",338882693.172304
"04101","Turismo","2022",95121299.9483935
"04101","Turismo","2023",93025791.8903863
"04101","Turismo","2024",174665795.448429
"04101","Turismo","2020",52998391.0907289
"04101","Turismo","2021",101515982.439871
"14201","Alojamiento","2022",20676465.6257527
"14201","Alojamiento","2023",17756995.2605284
"14201","Alojamiento","2024",22358906.7915085
"14201","Alojamiento","2020",4210989.86482856
"14201","Alojamiento","2021",19770805.9123882
"08201","Pesca","2022",120676509.534469
"08201","Pesca","2023",100986402.36969
"08201","Pesca","2024",166283292.603773
"08201","Pesca","2020",155705089.148418
"08201","Pesca","2021",146199514.954105
"07303","Alojamiento","2022",14973364.1041764
"07303","Alojamiento","2023",15340981.6185019
"07303","Alojamiento","2024",14061896.1897562
"07303","Alojamiento","2020",29693786.1506649
"07303","Alojamiento","2021",53519944.2042697
"10106","Alojamiento","2022",1060337.79523019
"10106","Alojamiento","2023",0
"10106","Alojamiento","2024",0
"10106","Alojamiento","2020",0
"10106","Alojamiento","2021",0
"04203","Alojamiento","2022",213741926.079795
"04203","Alojamiento","2023",204362903.010315
"04203","Alojamiento","2024",302912140.550021
"04203","Alojamiento","2020",53927514.4056202
"04203","Alojamiento","2021",248867836.799643
"08106","Pesca","2022",2858816359.14136
"08106","Pesca","2023",235996084.052805
"08106","Pesca","2024",3596759959.7034
"08106","Pesca","2020",2478078472.95269
"08106","Pesca","2021",2609515850.82066
"14106","Alojamiento","2022",115839679.748383
"14106","Alojamiento","2023",73216283.5879579
"14106","Alojamiento","2024",58511254.6691592
"14106","Alojamiento","2020",50635985.0556608
"14106","Alojamiento","2021",68935570.8335074
"10108","Acuicultura","2022",832942444.44426
"10108","Acuicultura","2023",1417497540.57955
"10108","Acuicultura","2024",1539750638.81523
"10108","Acuicultura","2020",0
"10108","Acuicultura","2021",519801036.340096
"02102","Alojamiento","2022",25500866.5342885
"02102","Alojamiento","2023",14941129.0987154
"02102","Alojamiento","2024",66790524.2069375
"02102","Alojamiento","2020",8098786.45834086
"02102","Alojamiento","2021",20284450.9694815
"12401","Pesca","2022",641405158.107378
"12401","Pesca","2023",131702806.014285
"12401","Pesca","2024",818721481.103835
"12401","Pesca","2020",194141619.530622
"12401","Pesca","2021",222209840.258927
"12401","Acuicultura","2022",3673669352.84834
"12401","Acuicultura","2023",5940187534.60971
"12401","Acuicultura","2024",5912814958.2939
"12401","Acuicultura","2020",2203626560.74181
"12401","Acuicultura","2021",2678671961.014
"12401","Transporte","2022",794325683.99718
"12401","Transporte","2023",1020234833.11249
"12401","Transporte","2024",0
"12401","Transporte","2020",882913856.650115
"12401","Transporte","2021",0
"12401","Turismo","2022",400797351.313486
"12401","Turismo","2023",911004798.607242
"12401","Turismo","2024",1035288430.04037
"12401","Turismo","2020",371043835.814813
"12401","Turismo","2021",164371157.630522
"12401","Alojamiento","2022",166871245.318868
"12401","Alojamiento","2023",167850860.261401
"12401","Alojamiento","2024",170166018.088422
"12401","Alojamiento","2020",135902217.67749
"12401","Alojamiento","2021",156939424.276109
"06205","Alojamiento","2022",42415620.4563261
"06205","Alojamiento","2023",22965847.9789343
"06205","Alojamiento","2024",75770480.9455237
"06205","Alojamiento","2020",10063830.9463539
"06205","Alojamiento","2021",20470952.3224264
"04301","Pesca","2022",8745660.28609993
"04301","Pesca","2023",20628303.9885601
"04301","Pesca","2024",46918503.2077912
"04301","Pesca","2020",40486868.9282525
"04301","Pesca","2021",44394295.9963522
"04301","Alojamiento","2022",17679352.3831551
"04301","Alojamiento","2023",49955304.4591358
"04301","Alojamiento","2024",37962793.5634635
"04301","Alojamiento","2020",12378293.9085597
"04301","Alojamiento","2021",19280346.1221386
"07203","Alojamiento","2022",50692218.3723316
"07203","Alojamiento","2023",21422114.1490262
"07203","Alojamiento","2024",24573416.1291876
"07203","Alojamiento","2020",22558779.8537425
"07203","Alojamiento","2021",63009625.0461502
"07203","Pesca","2022",0
"07203","Pesca","2023",0
"07203","Pesca","2024",0
"07203","Pesca","2020",247503.80736529
"07203","Pesca","2021",0
"06201","Alojamiento","2022",244852421.152873
"06201","Alojamiento","2023",295995813.851468
"06201","Alojamiento","2024",342188563.810939
"06201","Alojamiento","2020",111689897.530806
"06201","Alojamiento","2021",136367673.30152
"12301","Alojamiento","2022",15457396.8303063
"12301","Alojamiento","2023",16840077.0651944
"12301","Alojamiento","2024",10425559.0858015
"12301","Alojamiento","2020",60709196.6611132
"12301","Alojamiento","2021",28640566.1948448
"12301","Pesca","2022",42937070.6036737
"12301","Pesca","2023",4087693.43448589
"12301","Pesca","2024",173185343.261744
"12301","Pesca","2020",1388438.25433817
"12301","Pesca","2021",521962.253593942
"05105","Alojamiento","2022",58676589.4838527
"05105","Alojamiento","2023",34358817.1292817
"05105","Alojamiento","2024",45307653.7267641
"05105","Alojamiento","2020",13492064.9876066
"05105","Alojamiento","2021",22137014.6674608
"10101","Alojamiento","2022",338019139.30486
"10101","Alojamiento","2023",387000028.838506
"10101","Alojamiento","2024",344008601.942732
"10101","Alojamiento","2020",198403828.644373
"10101","Alojamiento","2021",294002922.891616
"10101","Turismo","2022",67464076.4346207
"10101","Turismo","2023",134079501.231453
"10101","Turismo","2024",337168827.188319
"10101","Turismo","2020",56512154.9663676
"10101","Turismo","2021",41299342.1749582
"10101","Transporte","2022",51979018230.3671
"10101","Transporte","2023",62638738169.5934
"10101","Transporte","2024",67101981237.6914
"10101","Transporte","2020",41563135483.6959
"10101","Transporte","2021",50991954904.1009
"10101","Pesca","2022",29095480238.8425
"10101","Pesca","2023",24799395399.8416
"10101","Pesca","2024",51397924866.2633
"10101","Pesca","2020",10370296798.6478
"10101","Pesca","2021",22757057439.6809
"10101","Acuicultura","2022",202245506268.215
"10101","Acuicultura","2023",206372756092.643
"10101","Acuicultura","2024",241730137264.97
"10101","Acuicultura","2020",152684654397.87
"10101","Acuicultura","2021",154992103489.685
"10109","Turismo","2022",801504920.956893
"10109","Turismo","2023",1241956088.34956
"10109","Turismo","2024",1615953388.88892
"10109","Turismo","2020",786132681.29868
"10109","Turismo","2021",386837773.299083
"10109","Transporte","2022",8075131524.03003
"10109","Transporte","2023",8214701683.98187
"10109","Transporte","2024",10848919002.8292
"10109","Transporte","2020",5195629043.11584
"10109","Transporte","2021",7132026565.92676
"10109","Alojamiento","2022",164957541.722218
"10109","Alojamiento","2023",142080249.495344
"10109","Alojamiento","2024",210074539.514376
"10109","Alojamiento","2020",113857678.306509
"10109","Alojamiento","2021",143700920.467612
"10109","Acuicultura","2022",41064665168.6203
"10109","Acuicultura","2023",39691127915.7192
"10109","Acuicultura","2024",37867632869.7892
"10109","Acuicultura","2020",26758328075.8456
"10109","Acuicultura","2021",28715631242.3388
"12101","Alojamiento","2022",921803215.898643
"12101","Alojamiento","2023",1337620549.97667
"12101","Alojamiento","2024",1507761618.46914
"12101","Alojamiento","2020",492113794.198863
"12101","Alojamiento","2021",396351664.395515
"12101","Pesca","2022",2691238433.04487
"12101","Pesca","2023",3246672501.76013
"12101","Pesca","2024",1220939909.16439
"12101","Pesca","2020",887451480.722568
"12101","Pesca","2021",2855573115.56682
"12101","Acuicultura","2022",1288258914.16351
"12101","Acuicultura","2023",1973746117.34453
"12101","Acuicultura","2024",1561856763.22985
"12101","Acuicultura","2020",1151527076.24095
"12101","Acuicultura","2021",1070258905.20936
"12101","Turismo","2022",286568097.019057
"12101","Turismo","2023",362970221.169194
"12101","Turismo","2024",627592707.663085
"12101","Turismo","2020",242970500.257538
"12101","Turismo","2021",154776633.955552
"12101","Transporte","2022",0
"12101","Transporte","2023",1268933795.14994
"12101","Transporte","2024",3264643559.05811
"12101","Transporte","2020",267471664.621668
"12101","Transporte","2021",0
"10206","Acuicultura","2022",441457393.151561
"10206","Acuicultura","2023",634360139.552132
"10206","Acuicultura","2024",694050378.952919
"10206","Acuicultura","2020",215180246.173147
"10206","Acuicultura","2021",259996269.773037
"10207","Pesca","2022",26695313.6897338
"10207","Pesca","2023",57766059.4645403
"10207","Pesca","2024",6417842.41223723
"10207","Pesca","2020",296395.896306322
"10207","Pesca","2021",9405693.50319922
"10207","Acuicultura","2022",20586386.6133569
"10207","Acuicultura","2023",44072484.8941022
"10207","Acuicultura","2024",14448828.6595052
"10207","Acuicultura","2020",10021608.6059532
"10207","Acuicultura","2021",17401157.7801553
"10208","Transporte","2022",719156193.171913
"10208","Transporte","2023",538918500.228762
"10208","Transporte","2024",508590029.80302
"10208","Transporte","2020",966479496.738104
"10208","Transporte","2021",636409364.154251
"10208","Acuicultura","2022",8680169914.38026
"10208","Acuicultura","2023",10531712669.3206
"10208","Acuicultura","2024",10871542642.3005
"10208","Acuicultura","2020",5116526769.12694
"10208","Acuicultura","2021",5418008511.08822
"10208","Pesca","2022",4502957152.18701
"10208","Pesca","2023",5438590637.89359
"10208","Pesca","2024",5286929794.3686
"10208","Pesca","2020",45577752.6347191
"10208","Pesca","2021",29413302.98094
"10208","Alojamiento","2022",272243937.314216
"10208","Alojamiento","2023",246359282.636331
"10208","Alojamiento","2024",49775249.7153416
"10208","Alojamiento","2020",224473102.11723
"10208","Alojamiento","2021",234617855.16643
"10209","Alojamiento","2022",0
"10209","Alojamiento","2023",856987.738554501
"10209","Alojamiento","2024",0
"10209","Alojamiento","2020",0
"10209","Alojamiento","2021",0
"10209","Acuicultura","2022",995378371.336384
"10209","Acuicultura","2023",1011888612.07481
"10209","Acuicultura","2024",1069968942.94456
"10209","Acuicultura","2020",0
"10209","Acuicultura","2021",788019880.827934
"10210","Acuicultura","2022",1201292248.43845
"10210","Acuicultura","2023",1090141540.47869
"10210","Acuicultura","2024",991993144.705496
"10210","Acuicultura","2020",818374775.098453
"10210","Acuicultura","2021",1084674140.38082
"10210","Transporte","2022",83729715.3510755
"10210","Transporte","2023",113548306.800297
"10210","Transporte","2024",154624961.566474
"10210","Transporte","2020",48926717.1916309
"10210","Transporte","2021",68076111.1677022
"05107","Alojamiento","2022",26457927.692333
"05107","Alojamiento","2023",186168550.538576
"05107","Alojamiento","2024",97003192.7048703
"05107","Alojamiento","2020",19323196.0913823
"05107","Alojamiento","2021",32251082.3553044
"05107","Pesca","2022",140767045.215408
"05107","Pesca","2023",166233052.76334
"05107","Pesca","2024",0
"05107","Pesca","2020",117932182.48259
"05107","Pesca","2021",156920673.566498
"05601","Alojamiento","2022",0
"05601","Alojamiento","2023",14808828.2200103
"05601","Alojamiento","2024",89056209.0721277
"05601","Alojamiento","2020",21318420.6737342
"05601","Alojamiento","2021",7291670.80001739
"05601","Pesca","2022",45229484.6870485
"05601","Pesca","2023",40752988.3748654
"05601","Pesca","2024",11531471.2405955
"05601","Pesca","2020",36661555.4792626
"05601","Pesca","2021",32411613.8631599
"08108","Pesca","2022",122926965.220503
"08108","Pesca","2023",129018247.335918
"08108","Pesca","2024",130000760.7947
"08108","Pesca","2020",95397470.3502347
"08108","Pesca","2021",94438799.1588694
"08108","Alojamiento","2022",0
"08108","Alojamiento","2023",27597680.121209
"08108","Alojamiento","2024",27225561.7174988
"08108","Alojamiento","2020",24841166.6618085
"08108","Alojamiento","2021",26483820.9858159
"08110","Pesca","2022",3431351237.92689
"08110","Pesca","2023",3648846394.49414
"08110","Pesca","2024",12013531554.7579
"08110","Pesca","2020",8304537161.50228
"08110","Pesca","2021",2507888247.74744
"08110","Alojamiento","2022",21863044.6407502
"08110","Alojamiento","2023",27708120.3748446
"08110","Alojamiento","2024",43583230.2735276
"08110","Alojamiento","2020",0
"08110","Alojamiento","2021",0
"02104","Alojamiento","2022",21369633.5653875
"02104","Alojamiento","2023",66067872.8650023
"02104","Alojamiento","2024",77752379.7246508
"02104","Alojamiento","2020",37909899.4169494
"02104","Alojamiento","2021",64386712.4069251
"09117","Alojamiento","2022",3707536.14080052
"09117","Alojamiento","2023",8500943.76940193
"09117","Alojamiento","2024",7992802.53215129
"09117","Alojamiento","2020",0
"09117","Alojamiento","2021",0
"02301","Alojamiento","2022",0
"02301","Alojamiento","2023",0
"02301","Alojamiento","2024",0
"02301","Alojamiento","2020",103511921.493424
"02301","Alojamiento","2021",0
"09118","Turismo","2022",0
"09118","Turismo","2023",0
"09118","Turismo","2024",0
"09118","Turismo","2020",0
"09118","Turismo","2021",2985612.97540871
"08111","Pesca","2022",0
"08111","Pesca","2023",0
"08111","Pesca","2024",30551954.3780977
"08111","Pesca","2020",0
"08111","Pesca","2021",0
"08111","Alojamiento","2022",44743295.3262243
"08111","Alojamiento","2023",36926970.2798367
"08111","Alojamiento","2024",38350916.5645944
"08111","Alojamiento","2020",20607879.8498348
"08111","Alojamiento","2021",18952631.2720838
"14101","Acuicultura","2022",4043237206.50927
"14101","Acuicultura","2023",4568389452.02057
"14101","Acuicultura","2024",3684621916.64424
"14101","Acuicultura","2020",3363973752.66594
"14101","Acuicultura","2021",3539279147.49925
"14101","Alojamiento","2022",651127521.681431
"14101","Alojamiento","2023",784930519.82513
"14101","Alojamiento","2024",737010952.507048
"14101","Alojamiento","2020",258852724.579224
"14101","Alojamiento","2021",358759399.591356
"14101","Turismo","2022",7430958.17206362
"14101","Turismo","2023",12245045.6302007
"14101","Turismo","2024",6699292.04030026
"14101","Turismo","2020",991307.548814274
