"rgn_id","Spp","year","catch"
4102,"CARACOL RUBIO",2021,1.536
4102,"CARACOL RUBIO",2022,0.452
4102,"CARACOL RUBIO",2023,0.14
4102,"CARACOL TEGULA",2000,40
4102,"CARACOL TEGULA",2001,34
4102,"CARACOL TEGULA",2002,13.131
4102,"CARACOL TEGULA",2003,8.111
4102,"CARACOL TEGULA",2004,57.646
4102,"CARACOL TEGULA",2005,95.896
4102,"CARACOL TEGULA",2006,39.452
4102,"CARACOL TEGULA",2007,62.645
4102,"CARACOL TEGULA",2008,74.115
4102,"CARACOL TEGULA",2009,49.978
4102,"CARACOL TEGULA",2010,26.915
4102,"CARACOL TEGULA",2011,26.776
4102,"CARACOL TEGULA",2012,26.435
4102,"CARACOL TEGULA",2013,7.407
4102,"CARACOL TEGULA",2014,11.446
4102,"CARACOL TEGULA",2015,12.738
4102,"CARACOL TEGULA",2016,30.738
4102,"CARACOL TEGULA",2017,13.497
4102,"CARACOL TEGULA",2018,0.274
4102,"CARACOL TEGULA",2019,0.411
4102,"CARACOL TEGULA",2020,0.985
4102,"CARACOL TEGULA",2021,1.788
4102,"CARACOL TEGULA",2022,2.811
4102,"CARACOL TEGULA",2023,1.258
4102,"CARACOL TEGULA",2024,0.613
4102,"CARACOL TRUMULCO",2002,0.01
4102,"CARACOL TRUMULCO",2014,0.05
4102,"CARACOL TRUMULCO",2016,0.1
4102,"CAZON",2009,0.05
4102,"CENTOLLA",2014,0.003
4102,"CENTOLLA DEL NORTE",2005,0.022
4102,"CENTOLLA DEL NORTE",2011,0.035
4102,"CENTOLLA DEL NORTE",2012,0.015
4102,"CHANCHARRO",2009,0.005
4102,"CHANCHARRO",2015,0.001
4102,"CHANCHARRO",2017,0.236
4102,"CHANCHARRO",2018,0.045
4102,"CHANCHARRO",2019,0.202
4102,"CHANCHARRO",2020,0.478
4102,"CHANCHARRO",2021,2.675
4102,"CHANCHARRO",2022,2.965
4102,"CHANCHARRO",2023,3.875
4102,"CHANCHARRO",2024,3.015
4102,"CHASCA",2000,5
4102,"CHASCA",2001,14
4102,"CHASCA",2002,0.08
4102,"CHASCA",2003,115.175
4102,"CHASCA",2004,4.13
4102,"CHASCA",2005,142
4102,"CHASCA",2006,13
4102,"CHASCA",2007,13.859
4102,"CHASCA",2008,25
4102,"CHASCA",2009,6
4102,"CHASCA",2010,11
4102,"CHASCA",2011,8.101
4102,"CHASCA",2012,3.697
4102,"CHASCA",2013,7
4102,"CHASCA",2014,31.312
4102,"CHASCA",2015,2.125
4102,"CHASCA",2016,6
4102,"CHASCA",2017,24.502
4102,"CHASCA",2018,33.68
4102,"CHASCA",2019,34.6
4102,"CHASCA",2020,23
4102,"CHASCA",2021,1.75
4102,"CHASCA",2022,1.43
4102,"CHASCA",2023,29
4102,"CHASCA",2024,4
4102,"CHICOREA DE MAR",2000,161
4102,"CHICOREA DE MAR",2001,267
4102,"CHICOREA DE MAR",2005,7
4102,"CHICOREA DE MAR",2007,6
4102,"CHICOREA DE MAR",2011,35
4102,"CHICOREA DE MAR",2012,336
4102,"CHICOREA DE MAR",2013,44.6
4102,"CHICOREA DE MAR",2014,318.466
4102,"CHICOREA DE MAR",2015,142.946
4102,"CHICOREA DE MAR",2016,550.274
4102,"CHICOREA DE MAR",2017,85.171
4102,"CHICOREA DE MAR",2018,33.3
4102,"CHICOREA DE MAR",2019,106.7
4102,"CHICOREA DE MAR",2020,129.49
4102,"CHICOREA DE MAR",2021,46.009
4102,"CHICOREA DE MAR",2022,134.27
4102,"CHICOREA DE MAR",2023,133.361
4102,"CHICOREA DE MAR",2024,33.12
4102,"CHITON O APRETADOR",2000,7
4102,"CHITON O APRETADOR",2001,2
4102,"CHITON O APRETADOR",2002,0.075
4102,"CHITON O APRETADOR",2003,0.095
4102,"CHITON O APRETADOR",2004,1.15
4102,"CHITON O APRETADOR",2006,0.01
4102,"CHITON O APRETADOR",2007,0.006
4102,"CHITON O APRETADOR",2008,1.053
4102,"CHITON O APRETADOR",2011,1.35
4102,"CHITON O APRETADOR",2013,0.02
4102,"CHITON O APRETADOR",2015,0.01
4102,"CHITON O APRETADOR",2016,0.197
4102,"CHITON O APRETADOR",2017,0.07
4102,"CHITON O APRETADOR",2021,0.256
4102,"CHOCHA",2000,9
4102,"CHOCHA",2001,1
4102,"CHOCHA",2002,5.887
4102,"CHOCHA",2003,5.806
4102,"CHOCHA",2004,15.072
4102,"CHOCHA",2005,16.74
4102,"CHOCHA",2006,5.236
4102,"CHOCHA",2007,5.989
4102,"CHOCHA",2008,9.874
4102,"CHOCHA",2009,14.056
4102,"CHOCHA",2010,10.489
4102,"CHOCHA",2011,15.96
4102,"CHOCHA",2012,16.96
4102,"CHOCHA",2013,4.428
4102,"CHOCHA",2014,11.05
4102,"CHOCHA",2015,8.228
4102,"CHOCHA",2016,8.363
4102,"CHOCHA",2017,15.443
4102,"CHOCHA",2018,5.723
4102,"CHOCHA",2019,10.873
4102,"CHOCHA",2020,27.083
4102,"CHOCHA",2021,7.823
4102,"CHOCHA",2022,5.966
4102,"CHOCHA",2023,17.126
4102,"CHOCHA",2024,11.981
4102,"CHOLGA",2002,0.106
4102,"CHOLGA",2003,125.062
4102,"CHOLGA",2004,0.015
4102,"CHOLGA",2005,7
4102,"CHOLGA",2006,3.118
4102,"CHOLGA",2007,0.012
4102,"CHOLGA",2008,0.02
4102,"CHOLGA",2011,0.01
4102,"CHOLGA",2012,0.004
4102,"CHOLGA",2013,0.047
4102,"CHOLGA",2014,0.02
4102,"CHOLGA",2015,0.049
4102,"CHOLGA",2016,0.24
4102,"CHOLGA",2017,0.027
4102,"CHOLGA",2021,0.01
4102,"CHOLGA",2022,0.062
4102,"CHORITO",2009,2.34
4102,"CHORITO",2010,0.131
4102,"CHORITO",2012,0.03
4102,"CHORITO",2013,0.03
4102,"CHORITO",2014,0.045
4102,"CHORITO",2016,0.021
4102,"CHORITO",2017,0.01
4102,"CHORITO",2019,0.015
4102,"CHORITO",2022,0.108
4102,"CHORITO",2023,0.175
4102,"CHORO",2017,0.005
4102,"CHORO",2020,0.002
4102,"CHORO",2021,0.007
4102,"CHORO",2022,0.04
4102,"CHORO",2024,0.017
4102,"COCHAYUYO",2000,7
4102,"COCHAYUYO",2001,77
4102,"COCHAYUYO",2007,33
4102,"COCHAYUYO",2008,4
4102,"COCHAYUYO",2009,6
4102,"COCHAYUYO",2012,2.1
4102,"COCHAYUYO",2013,1.015
4102,"COCHAYUYO",2014,125.06
4102,"COCHAYUYO",2015,41
4102,"COCHAYUYO",2016,156
4102,"COCHAYUYO",2017,48
4102,"COCHAYUYO",2018,361.643
4102,"COCHAYUYO",2019,180.911
4102,"COCHAYUYO",2020,91
4102,"COCHAYUYO",2021,43
4102,"COCHAYUYO",2022,72
4102,"COCHAYUYO",2023,160
4102,"COCHAYUYO",2024,58
4102,"COJINOBA DEL NORTE / PIAFRI",2000,375.475
4102,"COJINOBA DEL NORTE / PIAFRI",2001,138.322
4102,"COJINOBA DEL NORTE / PIAFRI",2002,447.4
4102,"COJINOBA DEL NORTE / PIAFRI",2003,32.004
4102,"COJINOBA DEL NORTE / PIAFRI",2004,21.96
4102,"COJINOBA DEL NORTE / PIAFRI",2005,9.047
4102,"COJINOBA DEL NORTE / PIAFRI",2006,11.478
4102,"COJINOBA DEL NORTE / PIAFRI",2007,20.131
4102,"COJINOBA DEL NORTE / PIAFRI",2008,20.797
4102,"COJINOBA DEL NORTE / PIAFRI",2009,16.53
4102,"COJINOBA DEL NORTE / PIAFRI",2010,2.834
4102,"COJINOBA DEL NORTE / PIAFRI",2011,14.344
4102,"COJINOBA DEL NORTE / PIAFRI",2012,12.364
4102,"COJINOBA DEL NORTE / PIAFRI",2013,8.797
4102,"COJINOBA DEL NORTE / PIAFRI",2014,11.027
4102,"COJINOBA DEL NORTE / PIAFRI",2015,10.204
4102,"COJINOBA DEL NORTE / PIAFRI",2016,3.197
4102,"COJINOBA DEL NORTE / PIAFRI",2017,12.1
4102,"COJINOBA DEL NORTE / PIAFRI",2018,10.571
4102,"COJINOBA DEL NORTE / PIAFRI",2019,2.251
4102,"COJINOBA DEL NORTE / PIAFRI",2020,2.39
4102,"COJINOBA DEL NORTE / PIAFRI",2021,8.042
4102,"COJINOBA DEL NORTE / PIAFRI",2022,2.546
4102,"COJINOBA DEL NORTE / PIAFRI",2023,52.459
4102,"COJINOBA DEL NORTE / PIAFRI",2024,487.504
4102,"COJINOBA MOTEADA",2018,0.02
4102,"COJINOBA MOTEADA",2022,0.04
4102,"CONGRIO COLORADO",2000,52.3
4102,"CONGRIO COLORADO",2001,63.11
4102,"CONGRIO COLORADO",2002,51.109
4102,"CONGRIO COLORADO",2003,31.226
4102,"CONGRIO COLORADO",2004,52.287
4102,"CONGRIO COLORADO",2005,70.845
4102,"CONGRIO COLORADO",2006,103.44
4102,"CONGRIO COLORADO",2007,65.948
4102,"CONGRIO COLORADO",2008,153.947
4102,"CONGRIO COLORADO",2009,105.353
4102,"CONGRIO COLORADO",2010,71.516
4102,"CONGRIO COLORADO",2011,97.471
4102,"CONGRIO COLORADO",2012,332.847
4102,"CONGRIO COLORADO",2013,75.883
4102,"CONGRIO COLORADO",2014,78.816
4102,"CONGRIO COLORADO",2015,88.898
4102,"CONGRIO COLORADO",2016,84.077
4102,"CONGRIO COLORADO",2017,113.606
4102,"CONGRIO COLORADO",2018,90.528
4102,"CONGRIO COLORADO",2019,70.476
4102,"CONGRIO COLORADO",2020,54.426
4102,"CONGRIO COLORADO",2021,75.683
4102,"CONGRIO COLORADO",2022,54.73
4102,"CONGRIO COLORADO",2023,55.659
4102,"CONGRIO COLORADO",2024,42.268
4102,"CONGRIO DORADO",2000,123
4102,"CONGRIO DORADO",2001,6.011
4102,"CONGRIO DORADO",2002,3.809
4102,"CONGRIO DORADO",2003,2.281
4102,"CONGRIO DORADO",2004,3.036
4102,"CONGRIO DORADO",2005,3.963
4102,"CONGRIO DORADO",2006,7.008
4102,"CONGRIO DORADO",2007,0.535
4102,"CONGRIO DORADO",2008,0.386
4102,"CONGRIO DORADO",2009,0.354
4102,"CONGRIO DORADO",2010,1.13
4102,"CONGRIO DORADO",2011,2.338
4102,"CONGRIO DORADO",2012,0.451
4102,"CONGRIO DORADO",2013,0.083
4102,"CONGRIO DORADO",2015,0.035
4102,"CONGRIO DORADO",2016,0.05
4102,"CONGRIO DORADO",2018,0.1
4102,"CONGRIO DORADO",2019,0.01
4102,"CONGRIO DORADO",2022,0.286
4102,"CONGRIO DORADO",2023,0.02
4102,"CONGRIO DORADO",2024,0.03
4102,"CONGRIO NEGRO",2000,8.2
4102,"CONGRIO NEGRO",2001,21.1
4102,"CONGRIO NEGRO",2002,50.005
4102,"CONGRIO NEGRO",2003,19.7
4102,"CONGRIO NEGRO",2004,5.367
4102,"CONGRIO NEGRO",2005,20.829
4102,"CONGRIO NEGRO",2006,19.391
4102,"CONGRIO NEGRO",2007,9.763
4102,"CONGRIO NEGRO",2008,19.337
4102,"CONGRIO NEGRO",2009,9.609
4102,"CONGRIO NEGRO",2010,9.59
4102,"CONGRIO NEGRO",2011,13.524
4102,"CONGRIO NEGRO",2012,14.841
4102,"CONGRIO NEGRO",2013,4.232
4102,"CONGRIO NEGRO",2014,5.067
4102,"CONGRIO NEGRO",2015,7.009
4102,"CONGRIO NEGRO",2016,3.847
4102,"CONGRIO NEGRO",2017,1.802
4102,"CONGRIO NEGRO",2018,6.969
4102,"CONGRIO NEGRO",2019,1.478
4102,"CONGRIO NEGRO",2020,0.999
4102,"CONGRIO NEGRO",2021,3.593
4102,"CONGRIO NEGRO",2022,1.254
4102,"CONGRIO NEGRO",2023,0.847
4102,"CONGRIO NEGRO",2024,0.397
4102,"CORVINA",2000,8.85
4102,"CORVINA",2001,4.3
4102,"CORVINA",2002,3.254
4102,"CORVINA",2003,2.208
4102,"CORVINA",2004,8.162
4102,"CORVINA",2005,12.308
4102,"CORVINA",2006,15.865
4102,"CORVINA",2007,22.221
4102,"CORVINA",2008,32.659
4102,"CORVINA",2009,11.392
4102,"CORVINA",2010,7.03
4102,"CORVINA",2011,19.782
4102,"CORVINA",2012,33.436
4102,"CORVINA",2013,4.272
4102,"CORVINA",2014,3.193
4102,"CORVINA",2015,3.629
4102,"CORVINA",2016,6.71
4102,"CORVINA",2017,5.987
4102,"CORVINA",2018,13.286
4102,"CORVINA",2019,13.152
4102,"CORVINA",2020,4.469
4102,"CORVINA",2021,9.925
4102,"CORVINA",2022,2.91
4102,"CORVINA",2023,8.288
4102,"CORVINA",2024,28.413
4102,"CRUSTACEO NO CLASIFICADO",2001,4
4102,"CULENGUE",2005,1
4102,"CULENGUE",2006,8
4102,"CULENGUE",2007,3.07
4102,"CULENGUE",2008,58.06
4102,"CULENGUE",2010,77.087
4102,"CULENGUE",2011,5
4102,"CULENGUE",2012,29
4102,"CULENGUE",2014,0.23
4102,"CULENGUE",2015,16
4102,"CULENGUE",2016,12.024
4102,"CULENGUE",2017,0.4
4102,"CULENGUE",2018,14
4102,"CULENGUE",2019,15
4102,"CULENGUE",2020,17
4102,"CULENGUE",2021,20
4102,"CULENGUE",2022,8
4102,"CULENGUE",2023,83.01
4102,"CULENGUE",2024,35
4102,"DORADO DE ALTURA / MAHI MAHI",2001,0.25
4102,"DORADO DE ALTURA / MAHI MAHI",2002,0.2
4102,"DORADO DE ALTURA / MAHI MAHI",2004,22
4102,"DORADO DE ALTURA / MAHI MAHI",2005,9
4102,"DORADO DE ALTURA / MAHI MAHI",2006,9
4102,"DORADO DE ALTURA / MAHI MAHI",2007,19
4102,"DORADO DE ALTURA / MAHI MAHI",2008,2
4102,"DORADO DE ALTURA / MAHI MAHI",2009,3.2
4102,"DORADO DE ALTURA / MAHI MAHI",2011,0.1
4102,"DORADO DE ALTURA / MAHI MAHI",2012,0.15
4102,"DORADO DE ALTURA / MAHI MAHI",2015,0.4
4102,"DORADO DE ALTURA / MAHI MAHI",2016,1.008
4102,"DORADO DE ALTURA / MAHI MAHI",2017,1.57
4102,"DORADO DE ALTURA / MAHI MAHI",2018,2.241
4102,"DORADO DE ALTURA / MAHI MAHI",2019,1
4102,"DORADO DE ALTURA / MAHI MAHI",2020,0.155
4102,"DORADO DE ALTURA / MAHI MAHI",2022,0.1
4102,"EMPERADOR",2015,0.265
4102,"EMPERADOR",2016,0.088
4102,"EMPERADOR",2017,0.047
4102,"EMPERADOR",2018,0.865
4102,"EMPERADOR",2019,0.382
4102,"EMPERADOR",2020,0.232
4102,"EMPERADOR",2021,0.274
4102,"EMPERADOR",2022,0.026
4102,"EMPERADOR",2023,0.303
4102,"EMPERADOR",2024,0.063
4102,"ERIZO",2000,4
4102,"ERIZO",2001,1
4102,"ERIZO",2002,1.617
4102,"ERIZO",2003,1.955
4102,"ERIZO",2004,0.09
4102,"ERIZO",2005,7.502
4102,"ERIZO",2006,1.229
4102,"ERIZO",2007,0.415
4102,"ERIZO",2008,1.01
4102,"ERIZO",2009,1.1
4102,"ERIZO",2010,0.03
4102,"ERIZO",2012,0.12
4102,"ERIZO",2013,1.006
4102,"ERIZO",2014,0.4
4102,"ERIZO",2015,14.717
4102,"ERIZO",2016,2.297
4102,"ERIZO",2017,1.999
4102,"ERIZO",2018,10.074
4102,"ERIZO",2019,5.898
4102,"ERIZO",2020,2.568
4102,"ERIZO",2021,0.547
4102,"ERIZO",2022,0.064
4102,"ERIZO",2023,10
4102,"ERIZO",2024,3.02
4102,"GAMBA",2002,0.508
4102,"GAMBA",2003,88
4102,"GAMBA",2004,5
4102,"GAMBA",2005,0.069
4102,"GAMBA",2006,22.139
4102,"GAMBA",2007,13.193
4102,"GAMBA",2008,0.105
4102,"GAMBA",2009,0.015
4102,"GAMBA",2010,0.153
4102,"GAMBA",2011,0.007
4102,"GAMBA",2012,0.15
4102,"GAMBA",2015,0.019
4102,"GAMBA",2016,0.107
4102,"GAMBA",2017,2.256
4102,"GAMBA",2018,7.07
4102,"GAMBA",2019,3.751
4102,"GAMBA",2020,1.686
4102,"GAMBA",2021,0.773
4102,"GAMBA",2022,1.126
4102,"GAMBA",2023,6.601
4102,"GAMBA",2024,1.987
4102,"HUAIQUIL O CORVINILLA",2008,0.07
4102,"HUAIQUIL O CORVINILLA",2012,0.02
4102,"HUIRO",2000,827
4102,"HUIRO",2001,2309
4102,"HUIRO",2002,1458
4102,"HUIRO",2003,1371
4102,"HUIRO",2004,1982
4102,"HUIRO",2005,851
4102,"HUIRO",2006,1554
4102,"HUIRO",2007,2443
4102,"HUIRO",2008,2848
4102,"HUIRO",2009,2030
4102,"HUIRO",2010,2171
4102,"HUIRO",2011,1556
4102,"HUIRO",2012,1487
4102,"HUIRO",2013,1753
4102,"HUIRO",2014,1475
4102,"HUIRO",2015,721
4102,"HUIRO",2016,1262
4102,"HUIRO",2017,1135
4102,"HUIRO",2018,1376
4102,"HUIRO",2019,767
4102,"HUIRO",2020,1330
4102,"HUIRO",2021,1311
4102,"HUIRO",2022,1948
4102,"HUIRO",2023,1365
4102,"HUIRO",2024,1857
4102,"HUIRO NEGRO O CHASCON",2000,7040
4102,"HUIRO NEGRO O CHASCON",2001,8431
4102,"HUIRO NEGRO O CHASCON",2002,6685
4102,"HUIRO NEGRO O CHASCON",2003,9422
4102,"HUIRO NEGRO O CHASCON",2004,16746
4102,"HUIRO NEGRO O CHASCON",2005,14345
4102,"HUIRO NEGRO O CHASCON",2006,13337
4102,"HUIRO NEGRO O CHASCON",2007,9046
4102,"HUIRO NEGRO O CHASCON",2008,18858
4102,"HUIRO NEGRO O CHASCON",2009,11846
4102,"HUIRO NEGRO O CHASCON",2010,16119
4102,"HUIRO NEGRO O CHASCON",2011,13794
4102,"HUIRO NEGRO O CHASCON",2012,6940
4102,"HUIRO NEGRO O CHASCON",2013,13128
4102,"HUIRO NEGRO O CHASCON",2014,5280
4102,"HUIRO NEGRO O CHASCON",2015,2849
4102,"HUIRO NEGRO O CHASCON",2016,3613
4102,"HUIRO NEGRO O CHASCON",2017,11795
4102,"HUIRO NEGRO O CHASCON",2018,4032
4102,"HUIRO NEGRO O CHASCON",2019,10025
4102,"HUIRO NEGRO O CHASCON",2020,9360
4102,"HUIRO NEGRO O CHASCON",2021,9870
4102,"HUIRO NEGRO O CHASCON",2022,13285
4102,"HUIRO NEGRO O CHASCON",2023,9423
4102,"HUIRO NEGRO O CHASCON",2024,13309
4102,"HUIRO PALO",2000,2958
4102,"HUIRO PALO",2001,2989
4102,"HUIRO PALO",2002,4664
4102,"HUIRO PALO",2003,12308
4102,"HUIRO PALO",2004,12418
4102,"HUIRO PALO",2005,6274
4102,"HUIRO PALO",2006,4893
4102,"HUIRO PALO",2007,5402
4102,"HUIRO PALO",2008,3787
4102,"HUIRO PALO",2009,7440
4102,"HUIRO PALO",2010,8525
4102,"HUIRO PALO",2011,2735
4102,"HUIRO PALO",2012,2890
4102,"HUIRO PALO",2013,4494
4102,"HUIRO PALO",2014,5325
4102,"HUIRO PALO",2015,3596
4102,"HUIRO PALO",2016,2704
4102,"HUIRO PALO",2017,6696
4102,"HUIRO PALO",2018,3301
4102,"HUIRO PALO",2019,2903
4102,"HUIRO PALO",2020,3304
4102,"HUIRO PALO",2021,3664
4102,"HUIRO PALO",2022,8008
4102,"HUIRO PALO",2023,3953
4102,"HUIRO PALO",2024,3395
4102,"JAIBA",2002,0.742
4102,"JAIBA",2003,0.864
4102,"JAIBA",2004,4.021
4102,"JAIBA",2005,0.015
4102,"JAIBA",2006,10.162
4102,"JAIBA",2007,0.53
4102,"JAIBA",2008,0.085
4102,"JAIBA",2009,0.15
4102,"JAIBA",2010,0.08
4102,"JAIBA LIMON",2000,3
4102,"JAIBA LIMON",2004,0.018
4102,"JAIBA LIMON",2005,0.88
4102,"JAIBA LIMON",2006,0.053
4102,"JAIBA LIMON",2007,4.66
4102,"JAIBA LIMON",2009,0.02
4102,"JAIBA LIMON",2010,0.056
4102,"JAIBA LIMON",2011,0.064
4102,"JAIBA LIMON",2012,0.043
4102,"JAIBA LIMON",2016,1
4102,"JAIBA LIMON",2018,7.895
4102,"JAIBA LIMON",2019,0.195
4102,"JAIBA LIMON",2022,0.023
4102,"JAIBA MARMOLA",2010,0.088
4102,"JAIBA MARMOLA",2011,0.068
4102,"JAIBA MARMOLA",2012,0.031
4102,"JAIBA MARMOLA",2014,0.018
4102,"JAIBA MORA",2000,34
4102,"JAIBA MORA",2001,23
4102,"JAIBA MORA",2002,17.302
4102,"JAIBA MORA",2003,10.361
4102,"JAIBA MORA",2004,40.24
4102,"JAIBA MORA",2005,30.569
4102,"JAIBA MORA",2006,26.704
4102,"JAIBA MORA",2007,27.589
4102,"JAIBA MORA",2008,69.879
4102,"JAIBA MORA",2009,66.15
4102,"JAIBA MORA",2010,29.616
4102,"JAIBA MORA",2011,20.698
4102,"JAIBA MORA",2012,20.794
4102,"JAIBA MORA",2013,10.606
4102,"JAIBA MORA",2014,19.066
4102,"JAIBA MORA",2015,37.786
4102,"JAIBA MORA",2016,39.215
4102,"JAIBA MORA",2017,32.256
4102,"JAIBA MORA",2018,46.803
4102,"JAIBA MORA",2019,42.546
4102,"JAIBA MORA",2020,21.881
4102,"JAIBA MORA",2021,31.816
4102,"JAIBA MORA",2022,22.495
4102,"JAIBA MORA",2023,26.727
4102,"JAIBA MORA",2024,27.667
4102,"JAIBA PACO",2016,0.013
4102,"JAIBA PACO",2022,0.034
4102,"JAIBA PANCHOTE O CANGREJO",2005,0.034
4102,"JAIBA PANCHOTE O CANGREJO",2006,0.301
4102,"JAIBA PANCHOTE O CANGREJO",2010,0.118
4102,"JAIBA PANCHOTE O CANGREJO",2011,0.088
4102,"JAIBA PANCHOTE O CANGREJO",2014,0.134
4102,"JAIBA PANCHOTE O CANGREJO",2018,0.02
4102,"JAIBA PANCHOTE O CANGREJO",2022,0.085
4102,"JAIBA PANCORA",2014,1.84
4102,"JAIBA PANCORA",2015,0.5
4102,"JAIBA PANCORA",2016,1.04
4102,"JAIBA PANCORA",2017,0.5
4102,"JAIBA PANCORA",2018,0.183
4102,"JAIBA PANCORA",2019,0.04
4102,"JAIBA PANCORA",2020,0.026
4102,"JAIBA PANCORA",2021,0.247
4102,"JAIBA PANCORA",2022,0.02
4102,"JAIBA PANCORA",2023,0.383
4102,"JAIBA PANCORA",2024,0.145
4102,"JAIBA PATUDA",2005,0.054
4102,"JAIBA PATUDA",2006,0.045
4102,"JAIBA PATUDA",2007,0.01
4102,"JAIBA PATUDA",2010,0.065
4102,"JAIBA PATUDA",2011,0.077
4102,"JAIBA PATUDA",2015,0.28
4102,"JAIBA PATUDA",2017,0.003
4102,"JAIBA PELUDA O PACHONA",2000,124
4102,"JAIBA PELUDA O PACHONA",2001,94
4102,"JAIBA PELUDA O PACHONA",2002,54.559
4102,"JAIBA PELUDA O PACHONA",2003,51.348
4102,"JAIBA PELUDA O PACHONA",2004,97.059
4102,"JAIBA PELUDA O PACHONA",2005,67.544
4102,"JAIBA PELUDA O PACHONA",2006,57.321
4102,"JAIBA PELUDA O PACHONA",2007,100.616
4102,"JAIBA PELUDA O PACHONA",2008,256.214
4102,"JAIBA PELUDA O PACHONA",2009,210.729
4102,"JAIBA PELUDA O PACHONA",2010,61.787
4102,"JAIBA PELUDA O PACHONA",2011,21.548
4102,"JAIBA PELUDA O PACHONA",2012,74.59
4102,"JAIBA PELUDA O PACHONA",2013,74.101
4102,"JAIBA PELUDA O PACHONA",2014,118.181
4102,"JAIBA PELUDA O PACHONA",2015,38.178
4102,"JAIBA PELUDA O PACHONA",2016,83.849
4102,"JAIBA PELUDA O PACHONA",2017,74.039
4102,"JAIBA PELUDA O PACHONA",2018,104.151
4102,"JAIBA PELUDA O PACHONA",2019,44.834
4102,"JAIBA PELUDA O PACHONA",2020,33.146
4102,"JAIBA PELUDA O PACHONA",2021,86.754
4102,"JAIBA PELUDA O PACHONA",2022,73.666
4102,"JAIBA PELUDA O PACHONA",2023,100.243
4102,"JAIBA PELUDA O PACHONA",2024,72.166
4102,"JAIBA REINA",2004,0.042
4102,"JAIBA REINA",2005,0.052
4102,"JAIBA REINA",2006,0.078
4102,"JAIBA REINA",2007,0.106
4102,"JAIBA REINA",2010,0.072
4102,"JAIBA REINA",2011,0.086
4102,"JAIBA REINA",2012,0.043
4102,"JAIBA REINA",2013,0.003
4102,"JAIBA REINA",2014,0.245
4102,"JAIBA REINA",2016,0.028
4102,"JAIBA REINA",2017,0.057
4102,"JAIBA REMADORA",2000,3
4102,"JAIBA REMADORA",2002,7.512
4102,"JAIBA REMADORA",2003,5.951
4102,"JAIBA REMADORA",2004,19.541
4102,"JAIBA REMADORA",2005,8.078
4102,"JAIBA REMADORA",2006,15.22
4102,"JAIBA REMADORA",2007,35.196
4102,"JAIBA REMADORA",2008,39.666
4102,"JAIBA REMADORA",2009,88.876
4102,"JAIBA REMADORA",2010,10.394
4102,"JAIBA REMADORA",2011,3.596
4102,"JAIBA REMADORA",2012,0.62
4102,"JAIBA REMADORA",2013,6.523
4102,"JAIBA REMADORA",2014,2.792
4102,"JAIBA REMADORA",2015,0.469
4102,"JAIBA REMADORA",2016,2.93
4102,"JAIBA REMADORA",2017,5.805
4102,"JAIBA REMADORA",2018,2.518
4102,"JAIBA REMADORA",2019,4.465
4102,"JAIBA REMADORA",2020,13.471
4102,"JAIBA REMADORA",2021,2.07
4102,"JAIBA REMADORA",2022,0.445
4102,"JAIBA REMADORA",2023,4.918
4102,"JAIBA REMADORA",2024,0.025
4102,"JERGUILLA",2002,0.03
4102,"JERGUILLA",2003,1.724
4102,"JERGUILLA",2004,9.265
4102,"JERGUILLA",2005,0.086
4102,"JERGUILLA",2006,0.507
4102,"JERGUILLA",2007,1.012
4102,"JERGUILLA",2008,1.227
4102,"JERGUILLA",2009,0.342
4102,"JERGUILLA",2011,0.141
4102,"JERGUILLA",2012,0.629
4102,"JERGUILLA",2013,0.081
4102,"JERGUILLA",2014,0.245
4102,"JERGUILLA",2015,0.264
4102,"JERGUILLA",2016,0.314
4102,"JERGUILLA",2017,0.87
4102,"JERGUILLA",2018,0.576
4102,"JERGUILLA",2019,0.172
4102,"JERGUILLA",2021,0.081
4102,"JERGUILLA",2022,0.047
4102,"JERGUILLA",2023,0.007
4102,"JERGUILLA",2024,0.031
4102,"JIBIA O CALAMAR ROJO",2001,3018.3
4102,"JIBIA O CALAMAR ROJO",2002,6109.942
4102,"JIBIA O CALAMAR ROJO",2003,18216.915
4102,"JIBIA O CALAMAR ROJO",2004,44213.43
4102,"JIBIA O CALAMAR ROJO",2005,51126.81
4102,"JIBIA O CALAMAR ROJO",2006,48123.56
4102,"JIBIA O CALAMAR ROJO",2007,35903.257
4102,"JIBIA O CALAMAR ROJO",2008,63492.478
4102,"JIBIA O CALAMAR ROJO",2009,15439.866
4102,"JIBIA O CALAMAR ROJO",2010,45839.042
4102,"JIBIA O CALAMAR ROJO",2011,89893.572
4102,"JIBIA O CALAMAR ROJO",2012,69952.728
4102,"JIBIA O CALAMAR ROJO",2013,57628.105
4102,"JIBIA O CALAMAR ROJO",2014,50067.811
4102,"JIBIA O CALAMAR ROJO",2015,36622.287
4102,"JIBIA O CALAMAR ROJO",2016,39475.959
4102,"JIBIA O CALAMAR ROJO",2017,19283.157
4102,"JIBIA O CALAMAR ROJO",2018,533.831
4102,"JIBIA O CALAMAR ROJO",2019,9472.175
4102,"JIBIA O CALAMAR ROJO",2020,8469.326
4102,"JIBIA O CALAMAR ROJO",2021,9244.05
4102,"JIBIA O CALAMAR ROJO",2022,20654.248
4102,"JIBIA O CALAMAR ROJO",2023,21739.196
4102,"JIBIA O CALAMAR ROJO",2024,19878.858
4102,"JUREL",2000,6817.149
4102,"JUREL",2001,22320.923
4102,"JUREL",2002,25076.609
